unit,k5,k6,Station,mode_label,lon,lat,best_matched_k6_for_k5,follows_best_match
734,3,5,Turnham Green,LU,-0.2545503301237331,51.4949578319235,5,True
735,3,5,Turnpike Lane,LU,-0.1029721135418456,51.59025232853629,5,True
736,0,2,Upminster,"LO,LU",0.2511155158113154,51.55908765486934,2,True
737,0,2,Upminster Bridge,LU,0.2358266798019925,51.5584960541412,2,True
738,0,2,Upney,LU,0.1015536636074823,51.53835457119145,2,True
739,3,3,Upton Park,LU,0.0352101576549693,51.53538004104193,5,False
740,3,5,Uxbridge,LU,-0.4776347848292753,51.54646222722115,5,True
7401,4,3,Harringay Green Lanes,LO,-0.098795,51.5771,4,False
7402,0,3,Leyton Midland Road,LO,-0.008125,51.569775,2,False
7403,0,3,Leytonstone High Road,LO,0.00857,51.56333,2,False
7404,0,3,South Tottenham,LO,-0.07272,51.58044,2,False
7406,4,3,Crouch Hill,LO,-0.11714,51.57116,4,False
7407,4,3,Walthamstow Queen's Road,LO,-0.02411,51.58148,4,False
7408,0,3,Wanstead Park,LO,0.02523,51.55191,2,False
741,4,3,Victoria LU,LU,-0.1430892898009483,51.49640097859263,4,False
742,3,5,Walthamstow Central,"LO,LU",-0.0215170203946605,51.58311960662003,5,True
743,3,5,Wanstead,LU,0.0286206777652704,51.57560161289604,5,True
745,4,4,Warren Street,LU,-0.1383417771400554,51.52452712399776,4,True
746,3,5,Warwick Avenue,LU,-0.183606755586787,51.52319886210523,5,True
7467,0,3,Woodgrange Park,LO,0.044,51.5494,2,False
747,3,5,Waterloo LU,LU,-0.1144266340815464,51.50342525720376,5,True
7473,2,2,Emerson Park,LO,0.2197,51.56904,1,False
748,0,2,Watford,LU,-0.4174120635262017,51.65748010048808,2,True
749,1,0,Stratford High Street,DLR,-0.0004,51.538015,0,True
750,1,0,Abbey Road,DLR,0.003765,51.532395,0,True
751,0,3,Wembley Central,"LO,LU",-0.2968265595489338,51.55228164027704,2,False
752,1,0,Wembley Park,LU,-0.2800500615096861,51.56376083873252,0,True
753,3,5,West Acton,LU,-0.2809538703054756,51.517980197246935,5,True
754,3,5,Westbourne Park,LU,-0.2011529326328899,51.52092006250626,5,True
755,4,4,West Brompton,"LO,LU",-0.1955717597038599,51.487279564113926,4,True
756,0,2,West Finchley,LU,-0.1883426849145049,51.60948689407505,2,True
757,3,5,West Ham,"DLR,LU",0.0042827258459676,51.5282792316888,5,True
758,3,5,West Hampstead LU,"LO,LU",-0.1901696027556685,51.546801915703966,5,True
759,0,2,West Harrow,LU,-0.3532902802999658,51.57956661616709,2,True
760,3,5,West Kensington,LU,-0.2054570002997324,51.490790555082114,5,True
761,4,4,Westminster,LU,-0.1256586526219809,51.5009642958388,4,True
762,0,2,West Ruislip,LU,-0.4376470760460559,51.56962926058854,2,True
763,3,5,Whitechapel,"EZL,LO,LU",-0.0607687139474135,51.51953209733413,5,True
764,4,4,White City,LU,-0.2244621452540354,51.5122152625013,4,True
765,3,5,Willesden Green,LU,-0.2227167285540804,51.54937241454188,5,True
766,3,5,Willesden Junction,"LO,LU",-0.2445731603163596,51.53240375197415,5,True
767,0,2,Wimbledon,"LU,TRM",-0.2065150560922177,51.42143496760067,2,True
768,0,2,Wimbledon Park,LU,-0.1990863401084273,51.43405524828911,2,True
769,0,2,Woodford,LU,0.03401185348011,51.60686112070409,2,True
770,3,5,Wood Green,LU,-0.1098590191239897,51.5974714659873,5,True
771,0,2,Woodside Park,LU,-0.1855114363532535,51.61808637995582,2,True
773,4,3,Hammersmith (H&C),LU,-0.2249293587788519,51.49378399419851,4,False
774,3,5,Edgware Road (Bak),LU,-0.1702481178612425,51.52046920147198,5,True
775,3,5,Shepherd's Bush Market,LU,-0.2262959221921962,51.50609054189476,5,True
776,3,5,Pimlico,LU,-0.1337087125034068,51.489081972458365,5,True
777,3,5,Vauxhall LU,LU,-0.1242521229828271,51.48569743810505,5,True
778,1,0,Brixton LU,LU,-0.1148949328839154,51.46266709356466,0,True
