lsoa,alightings_old,boardings_old,alightings_hub_first,boardings_hub_first,boardings_delta,alightings_delta,total_old,total_hub_first,total_delta
E01004419,458.95700999999997,694.42664,893.35863,707.8195,13.392859999999928,434.40162,1153.38365,1601.1781299999998,447.7944799999998
E01004420,4004.62133,2644.65317,2572.6694899999998,2303.96977,-340.6833999999999,-1431.9518400000002,6649.2744999999995,4876.63926,-1772.6352399999996
E01004421,910.81636,458.25372,593.06335,519.66496,61.411239999999964,-317.75301,1369.07008,1112.72831,-256.34177
E01004422,250.56354,419.65147,250.56354,419.65147,0.0,0.0,670.21501,670.21501,0.0
E01004423,638.31271,566.78225,227.3269,236.75585,-330.02639999999997,-410.98581,1205.09496,464.08275000000003,-741.0122099999999
E01004424,2634.64825,2067.95503,4282.52312,2531.70686,463.7518299999997,1647.8748699999996,4702.60328,6814.22998,2111.6267
E01004425,2248.1450800000002,867.4146,0.0,0.0,-867.4146,-2248.1450800000002,3115.5596800000003,0.0,-3115.5596800000003
E01004426,105.42792,208.7657,319.46911,293.7285,84.96279999999999,214.04119,314.19362,613.1976099999999,299.00398999999993
E01004427,1042.12816,1003.80365,1746.1101899999999,1261.09238,257.2887300000001,703.9820299999999,2045.93181,3007.20257,961.2707599999999
E01004428,435.18183,302.03427,435.18183,302.03427,0.0,0.0,737.2161,737.2161,0.0
E01004429,779.59307,605.69123,1463.47188,1230.56181,624.8705799999999,683.87881,1385.2843,2694.03369,1308.7493900000002
E01004430,3073.09647,5535.23827,2360.5251399999997,2336.22587,-3199.0123999999996,-712.5713300000002,8608.33474,4696.75101,-3911.5837300000003
E01004432,231.44991,92.53998,1549.0065,938.30783,845.76785,1317.55659,323.98989,2487.31433,2163.3244400000003
E01004434,478.66904,298.05867,478.66904,298.05867,0.0,0.0,776.72771,776.72771,0.0
E01004435,967.10297,659.53255,601.26873,406.43318999999997,-253.09936000000005,-365.83424,1626.63552,1007.70192,-618.9336000000001
E01004436,8.328109999999999,11.472529999999999,8.328109999999999,11.472529999999999,0.0,0.0,19.800639999999998,19.800639999999998,0.0
E01004437,369.95932999999997,199.0649,369.95932999999997,199.0649,0.0,0.0,569.02423,569.02423,0.0
E01004438,1785.01001,1866.49555,1785.01001,2176.37065,309.87509999999975,0.0,3651.50556,3961.38066,309.87509999999975
E01004439,12.34402,14.41507,30.3616,37.879599999999996,23.464529999999996,18.01758,26.75909,68.24119999999999,41.48210999999999
E01004440,2815.12435,3370.8379,3102.0337,3269.14286,-101.69504000000006,286.9093499999999,6185.9622500000005,6371.17656,185.2143099999994
E01004443,432.29476999999997,174.99616,0.0,0.0,-174.99616,-432.29476999999997,607.29093,0.0,-607.29093
E01004444,2020.97541,1090.97973,2808.51145,2283.91252,1192.9327899999998,787.53604,3111.95514,5092.42397,1980.4688299999998
E01004448,402.88915,371.14337,452.14583999999996,299.10652,-72.03685000000002,49.25668999999999,774.03252,751.25236,-22.780160000000024
E01004449,243.02336,124.39436,0.0,0.0,-124.39436,-243.02336,367.41772000000003,0.0,-367.41772000000003
E01004450,30.321709999999996,31.71137,30.321709999999996,31.71137,0.0,0.0,62.03308,62.03308,0.0
E01004451,139.99243,58.39047,202.92477,150.54367,92.1532,62.93233999999998,198.3829,353.46844,155.08553999999998
E01004452,2343.03525,1027.90387,1368.46202,889.99922,-137.90465000000006,-974.57323,3370.93912,2258.46124,-1112.47788
E01004453,370.71632,364.89543000000003,370.71632,364.89543,-5.684341886080802e-14,0.0,735.61175,735.61175,0.0
E01004454,844.94046,260.59199,869.10016,421.37606,160.78406999999999,24.15969999999993,1105.5324500000002,1290.47622,184.94376999999986
E01004455,2197.81267,652.7755999999999,1029.21378,597.87202,-54.90357999999992,-1168.5988899999998,2850.5882699999997,1627.0858,-1223.5024699999997
E01004457,62.96743,156.02927,123.62984,137.12146,-18.907809999999984,60.66241,218.9967,260.7513,41.75460000000001
E01004458,813.56191,565.51321,728.74562,490.55479,-74.95841999999993,-84.81628999999998,1379.07512,1219.30041,-159.7747099999999
E01004460,724.4831,434.81768,748.63698,528.68391,93.86622999999997,24.15387999999996,1159.30078,1277.32089,118.02010999999993
E01004462,209.96615,351.73286,383.09643,572.40886,220.676,173.13028,561.69901,955.5052900000001,393.80628
E01004464,424.76128,267.80334999999997,397.0324,286.59758999999997,18.794240000000002,-27.728880000000004,692.56463,683.6299899999999,-8.934640000000059
E01004465,0.0,0.0,43.37547,30.24713,30.24713,43.37547,0.0,73.6226,73.6226
E01004466,82.97648,75.96959,113.02286,111.13417,35.16458,30.04638,158.94607,224.15703,65.21096
E01004467,1050.21691,738.09304,390.03661,295.44704,-442.64599999999996,-660.1803000000001,1788.30995,685.48365,-1102.8263000000002
E01004468,128.093,129.31471,128.093,129.31471,0.0,0.0,257.40770999999995,257.40770999999995,0.0
E01004469,440.87827,254.42887,167.58015,79.04674,-175.38213,-273.29812,695.30714,246.62689,-448.68025
E01004470,72.16363,104.974,694.36968,486.31866,381.34466000000003,622.20605,177.13763,1180.6883400000002,1003.5507100000002
E01004474,435.99486,678.48729,435.99486,678.48729,0.0,0.0,1114.48215,1114.48215,0.0
E01004476,1103.51542,1378.63221,1103.51542,1378.63221,0.0,0.0,2482.14763,2482.14763,0.0
E01004477,12.90501,34.2675,75.53479,45.29746,11.029960000000003,62.62978,47.17251,120.83225,73.65974
E01004479,48.603809999999996,92.17365,137.60518,89.1508,-3.022849999999991,89.00137,140.77746,226.75598,85.97852
E01004481,1606.31176,2504.2340599999998,1311.74455,2216.24765,-287.98641,-294.56721000000016,4110.545819999999,3527.9921999999997,-582.5536199999997
E01004482,241.30411,348.35531,141.71222,195.17472,-153.18058999999997,-99.59189,589.65942,336.88694,-252.77247999999997
E01004483,710.89342,182.78436,910.88152,497.48028,314.69592,199.98810000000003,893.67778,1408.3618000000001,514.6840200000001
E01004484,4.02905,24.09606,0.0,0.0,-24.09606,-4.02905,28.12511,0.0,-28.12511
E01004485,216.06373,364.32142,8.43745,25.1978,-339.12361999999996,-207.62627999999998,580.38515,33.63525,-546.7498999999999
E01004486,64.31389,45.07021,64.31389,45.07021,0.0,0.0,109.3841,109.3841,0.0
E01004491,168.67416,87.24194,168.67416,87.24194,0.0,0.0,255.9161,255.9161,0.0
E01004492,1153.69944,942.35463,1153.69944,942.35463,0.0,0.0,2096.05407,2096.05407,0.0
E01004493,391.03585,333.84445,391.03585,333.84445,0.0,0.0,724.8803,724.8803,0.0
E01004494,617.39219,542.10426,617.39219,542.10426,0.0,0.0,1159.49645,1159.49645,0.0
E01004495,152.99394,264.91025,387.35406,450.07341,185.16316,234.36012,417.90419,837.4274700000001,419.52328000000006
E01004496,1804.10922,1687.11148,1569.7491,1501.94832,-185.16316000000006,-234.36012000000005,3491.2207,3071.69742,-419.5232799999999
E01004497,48.33418,44.29648,48.33418,44.29648,0.0,0.0,92.63066,92.63066,0.0
E01004498,277.39929,325.97576,277.39929,325.97576,0.0,0.0,603.37505,603.37505,0.0
E01004499,357.85912,274.07896999999997,357.85912,274.07897,5.684341886080802e-14,0.0,631.93809,631.9380900000001,1.1368683772161603e-13
E01004500,1751.87978,370.68529,1751.87978,370.68529,0.0,0.0,2122.56507,2122.56507,0.0
E01004502,142.30382,66.0448,271.45485,194.01697,127.97216999999999,129.15103000000002,208.34861999999998,465.47182,257.1232
E01004503,411.63682,282.59533,411.63682,282.59533,0.0,0.0,694.23215,694.23215,0.0
E01004505,28.762379999999997,104.06578,20.19166,68.21391,-35.851870000000005,-8.570719999999998,132.82816,88.40557,-44.42259
E01004506,1946.25656,1826.98742,450.69334,381.53427,-1445.4531499999998,-1495.56322,3773.24398,832.2276099999999,-2941.0163700000003
E01004507,963.81953,1244.2075,963.81953,1244.2075,0.0,0.0,2208.02703,2208.02703,0.0
E01004508,1232.88511,844.86783,694.36502,894.672,49.80417,-538.52009,2077.75294,1589.03702,-488.71591999999987
E01004510,1491.42164,1153.03753,2159.64149,1479.08829,326.05075999999985,668.21985,2644.45917,3638.7297799999997,994.2706099999996
E01004511,130.39276,76.18576,0.0,0.0,-76.18576,-130.39276,206.57852000000003,0.0,-206.57852000000003
E01004513,141.35802999999999,664.46882,612.86425,1184.47678,520.0079599999999,471.50622,805.82685,1797.34103,991.51418
E01004514,2069.44104,2315.11999,3805.93701,2961.66693,646.5469399999997,1736.49597,4384.561030000001,6767.60394,2383.042909999999
E01004517,1475.96067,885.51148,1475.96067,885.51148,0.0,0.0,2361.47215,2361.47215,0.0
E01004519,1641.75209,862.75375,1321.6347700000001,756.62985,-106.12389999999994,-320.11731999999984,2504.50584,2078.26462,-426.2412199999999
E01004522,2058.31223,1145.47774,2269.75958,1193.58428,48.106539999999995,211.44734999999991,3203.78997,3463.34386,259.55389000000014
E01004523,501.6486,275.36635,501.6486,275.36635,0.0,0.0,777.01495,777.01495,0.0
E01004524,111.62597000000001,177.75369,0.0,0.0,-177.75369,-111.62597000000001,289.37966,0.0,-289.37966
E01004525,8130.35206,13232.35982,13433.8277,13302.86441,70.50459000000046,5303.47564,21362.71188,26736.69211,5373.980230000001
E01004526,221.94025,353.76333999999997,62.17422,80.595,-273.16833999999994,-159.76603,575.70359,142.76922,-432.93436999999994
E01004528,1276.3233599999999,1135.11156,1262.34761,1087.17164,-47.93992000000003,-13.975749999999834,2411.4349199999997,2349.5192500000003,-61.91566999999941
E01004529,338.18561,881.89412,190.55118,533.9171200000001,-347.977,-147.63443,1220.07973,724.4683,-495.6114299999999
E01004534,836.68443,750.95397,0.0,0.0,-750.95397,-836.68443,1587.6384,0.0,-1587.6384
E01004536,1420.28568,2070.17691,1420.28568,2070.17691,0.0,0.0,3490.46259,3490.46259,0.0
E01004537,1221.49029,993.88912,858.52396,785.5688,-208.32032000000004,-362.96632999999997,2215.37941,1644.09276,-571.28665
E01004538,770.65757,558.2564,986.64976,705.13167,146.87527,215.99219000000005,1328.91397,1691.78143,362.86745999999994
E01004540,995.23172,795.60746,1471.09915,1218.69877,423.09131,475.86743,1790.83918,2689.79792,898.95874
E01004541,338.86222,339.24981,890.2757,870.97261,531.7228,551.41348,678.11203,1761.24831,1083.13628
E01004543,198.11427,154.13095,92.78931,97.30777,-56.82318000000001,-105.32496,352.24522,190.09708,-162.14814
E01004545,1640.35705,2413.77364,1640.35705,2413.77364,0.0,0.0,4054.13069,4054.13069,0.0
E01004547,220.50845999999999,214.59295,220.50845999999999,214.59295,0.0,0.0,435.10141,435.10141,0.0
E01004548,1671.62806,942.91449,2364.0796,2052.81298,1109.89849,692.45154,2614.54255,4416.89258,1802.3500299999996
E01004549,245.04863,340.55405,208.80582,115.26324,-225.29081000000002,-36.24280999999999,585.60268,324.06906000000004,-261.5336199999999
E01004550,106.5994,16.07526,17.59803,19.09811,3.0228499999999983,-89.00137000000001,122.67466,36.69614,-85.97852
E01004551,16501.07278,16382.64132,16325.314480000001,16116.58003,-266.06129000000146,-175.7582999999977,32883.7141,32441.89451,-441.81958999999915
E01004552,2109.10995,2957.1455300000002,2173.5494,3061.22856,104.08302999999978,64.43944999999985,5066.25548,5234.777959999999,168.52247999999963
E01004553,136.25101,191.49653,71.81156,87.4135,-104.08303000000001,-64.43945000000001,327.74754,159.22505999999998,-168.52248000000003
E01004554,226.43979,46.17691,291.02778,199.64782,153.47091,64.58799000000002,272.6167,490.67560000000003,218.05890000000005
E01004555,62.629780000000004,11.029959999999999,0.0,0.0,-11.029959999999999,-62.629780000000004,73.65974,0.0,-73.65974
E01004557,199.20566,289.64134,199.20566,289.64134,0.0,0.0,488.847,488.847,0.0
E01004558,393.96688,374.95166,393.96688,374.95166,0.0,0.0,768.91854,768.91854,0.0
E01004559,173.10415,116.13663,173.10415,116.13663,0.0,0.0,289.24078,289.24078,0.0
E01004560,235.50137999999998,359.24535000000003,179.26386,241.5867,-117.65865000000002,-56.23751999999999,594.7467300000001,420.85056,-173.8961700000001
E01004563,188.68519,205.56342,353.2546,236.11533,30.551909999999992,164.56940999999998,394.24861,589.36993,195.12131999999997
E01004564,1040.79556,861.77703,1380.37403,1054.2169,192.43986999999993,339.5784699999999,1902.57259,2434.59093,532.0183399999999
E01004565,339.57847000000004,192.43986999999998,0.0,0.0,-192.43986999999998,-339.57847000000004,532.0183400000001,0.0,-532.0183400000001
E01004567,63.47118,0.77076,63.47118,0.77076,0.0,0.0,64.24194,64.24194,0.0
E01004568,988.767,669.8037,993.68931,493.29938,-176.50432000000006,4.922309999999925,1658.5707000000002,1486.98869,-171.5820100000003
E01004569,3993.99793,1877.71351,4756.20482,2384.26496,506.55144999999993,762.2068899999999,5871.71144,7140.469779999999,1268.7583399999994
E01004570,297.50083,243.69472,297.50083,243.69472,0.0,0.0,541.19555,541.19555,0.0
E01004571,1431.47721,790.03876,753.15557,320.7453,-469.29346000000004,-678.32164,2221.51597,1073.90087,-1147.6151
E01004572,2690.49224,2156.62412,2457.77994,2025.95258,-130.67154000000005,-232.71230000000014,4847.11636,4483.73252,-363.3838400000004
E01004573,1685.69292,1163.8044300000001,1806.17473,1330.14227,166.33783999999991,120.48181,2849.49735,3136.317,286.8196499999999
E01004574,1070.19873,413.75393,1070.19873,413.75393,0.0,0.0,1483.9526600000002,1483.9526600000002,0.0
E01004575,880.18866,554.86972,476.38698,482.15622,-72.71350000000001,-403.80168000000003,1435.05838,958.5432000000001,-476.5151799999999
E01004577,31.2873,44.43598,31.2873,44.43598,0.0,0.0,75.72328,75.72328,0.0
E01004579,419.62991,305.43266,1210.63453,614.15594,308.72328,791.00462,725.06257,1824.79047,1099.7278999999999
E01004580,925.36358,394.92476999999997,0.0,0.0,-394.92476999999997,-925.36358,1320.2883499999998,0.0,-1320.2883499999998
E01004581,111.25412,89.44053,0.0,0.0,-89.44053,-111.25412,200.69465,0.0,-200.69465
E01004582,1268.71866,1111.06415,1268.71866,1111.06415,0.0,0.0,2379.7828099999997,2379.7828099999997,0.0
E01004583,1186.14841,988.91994,1208.43246,703.82354,-285.0964,22.28404999999998,2175.06835,1912.2559999999999,-262.81235000000015
E01004585,339.81329999999997,477.75775,339.81329999999997,477.75775,0.0,0.0,817.57105,817.57105,0.0
E01004586,223.0076,163.8412,223.0076,163.8412,0.0,0.0,386.8488,386.8488,0.0
E01004587,151.43683,222.1897,0.0,0.0,-222.1897,-151.43683,373.62653,0.0,-373.62653
E01004588,905.83725,1009.64762,962.69259,1028.8394,19.191780000000108,56.855339999999956,1915.48487,1991.53199,76.04711999999995
E01004590,722.78587,400.52198,1728.43705,960.85202,560.33004,1005.65118,1123.3078500000001,2689.28907,1565.9812199999997
E01004591,1395.29906,1125.19966,1010.14462,835.04711,-290.15255,-385.15444,2520.49872,1845.19173,-675.30699
E01004593,271.91257,196.81774,271.91257,196.81774,0.0,0.0,468.73031000000003,468.73031000000003,0.0
E01004594,271.66918,304.63791,271.66918,304.63791000000003,5.684341886080802e-14,0.0,576.30709,576.30709,0.0
E01004595,18.02478,40.693799999999996,176.03695,76.71032,36.01652,158.01217,58.718579999999996,252.74727,194.02868999999998
E01004597,334.07715,144.15947,176.06498,108.14295,-36.01652,-158.01217000000003,478.23662,284.20793,-194.02869000000004
E01004601,1713.41478,1126.12693,1241.90856,606.11897,-520.0079599999999,-471.50622,2839.54171,1848.02753,-991.5141799999999
E01004602,135.38532999999998,97.77569,135.38533,97.77569,0.0,2.842170943040401e-14,233.16101999999998,233.16102,2.842170943040401e-14
E01004605,397.4077,263.7366,397.4077,263.7366,0.0,0.0,661.1442999999999,661.1442999999999,0.0
E01004606,256.11647,290.26598,216.12763,202.40067,-87.86531000000002,-39.98883999999998,546.3824500000001,418.5283,-127.85415000000006
E01004607,90.21079,123.76989999999999,90.21079,123.7699,1.4210854715202004e-14,0.0,213.98068999999998,213.98069,2.842170943040401e-14
E01004608,518.43218,602.80729,900.36025,782.88375,180.07646,381.92806999999993,1121.23947,1683.244,562.0045299999999
E01004609,5583.98014,7053.4715,6331.23218,7537.69278,484.22128000000066,747.2520400000003,12637.45164,13868.92496,1231.473320000001
E01004611,149.98619,233.40159,0.0,0.0,-233.40159,-149.98619,383.38778,0.0,-383.38778
E01004612,210.14985,363.88358,210.14985,363.88358,0.0,0.0,574.03343,574.03343,0.0
E01004613,1368.04802,1292.12075,446.12585,1176.93529,-115.18546000000015,-921.9221699999999,2660.16877,1623.0611399999998,-1037.1076300000004
E01004614,804.69885,617.68573,804.69885,617.68573,0.0,0.0,1422.38458,1422.38458,0.0
E01004615,1193.69801,757.46832,1247.85126,831.77541,74.30709000000002,54.153249999999844,1951.16633,2079.6266699999996,128.46033999999963
E01004616,3599.06481,2681.65458,844.57628,2552.84571,-128.80886999999984,-2754.4885299999996,6280.71939,3397.42199,-2883.2974000000004
E01004617,3174.69612,2539.02441,2134.97146,3413.41622,874.3918100000001,-1039.7246599999999,5713.7205300000005,5548.38768,-165.3328500000007
E01004619,131.18033,162.08799,211.86284,200.11959,38.0316,80.68251000000001,293.26832,411.98243,118.71411
E01004621,826.41938,528.3895699999999,815.62258,399.40415,-128.98541999999992,-10.796800000000076,1354.80895,1215.02673,-139.78222000000005
E01004622,145.72648,181.8149,145.72648,181.8149,0.0,0.0,327.54138,327.54138,0.0
E01004623,136.87126,75.18519,136.87126,75.18519,0.0,0.0,212.05645,212.05645,0.0
E01004625,0.0,0.0,115.10521,109.08342,109.08342,115.10521,0.0,224.18863,224.18863
E01004626,169.8639,154.97422,79.40114,64.68238,-90.29184000000001,-90.46276,324.83812,144.08352,-180.7546
E01004628,228.3244,99.88467,228.3244,99.88467,0.0,0.0,328.20907,328.20907,0.0
E01004629,940.00841,1005.40704,940.00841,1005.4070399999999,-1.1368683772161603e-13,0.0,1945.41545,1945.41545,0.0
E01004630,377.49825,188.30453,377.49825,188.30453,0.0,0.0,565.80278,565.80278,0.0
E01004631,897.7292199999999,296.46273,897.7292199999999,296.46273,0.0,0.0,1194.19195,1194.19195,0.0
E01004632,332.58808,179.09598,332.58808,179.09598,0.0,0.0,511.68406,511.68406,0.0
E01004633,190.7335,31.20535,190.7335,31.20535,0.0,0.0,221.93885,221.93885,0.0
E01004634,137.64682,106.32611,0.0,0.0,-106.32611,-137.64682,243.97293,0.0,-243.97293
E01004635,723.02231,275.30738,723.02231,275.30738,0.0,0.0,998.32969,998.32969,0.0
E01004636,66.72024,97.26972,0.0,0.0,-97.26972,-66.72024,163.98996,0.0,-163.98996
E01004637,79.65681,63.85502,79.65681,63.85502,0.0,0.0,143.51183,143.51183,0.0
E01004639,959.0064,524.24325,391.8997,370.61304,-153.63020999999998,-567.1067,1483.24965,762.51274,-720.73691
E01004640,47.02404,142.08426,297.24413,235.94184,93.85758000000001,250.22008999999997,189.10829999999999,533.18597,344.07767
E01004641,478.46463,364.36227,316.88661,59.77263,-304.58964000000003,-161.57801999999998,842.8269,376.65924,-466.16766
E01004642,830.2721700000001,299.83652,1014.32041,576.36627,276.52975,184.04823999999996,1130.10869,1590.68668,460.57799
E01004643,646.60641,412.09656,1092.11825,827.52126,415.4247,445.51184,1058.70297,1919.63951,860.9365399999999
