lsoa,alpha,cluster_raw,cluster_aligned_to_alpha5,max_posterior,normalized_entropy,total_activity,activity_band,min_direction_reliability
E01002285,50.0,2,1,0.9999866086405066,0.00014897185265179126,89.69236,below_450,0.46285877944970744
E01002288,50.0,2,1,0.9971963218158045,0.01754627470538833,259.4551,below_450,0.6411091908060214
E01002291,50.0,1,2,0.999999878686147,1.8982257320713005e-06,1211.68337,at_least_450,0.9158908706924919
E01002292,50.0,2,1,0.9999999996437055,7.380096927969033e-09,192.07032999999998,below_450,0.5880508717626257
E01002294,50.0,1,2,0.9999999879804591,2.1046231248985664e-07,225.29121999999998,below_450,0.6405777640558354
E01002295,50.0,2,1,0.9999999817681556,3.12326523397564e-07,304.06817,below_450,0.7157479070518397
E01002296,50.0,2,1,1.0,4.0726250154879594e-16,135.22919,below_450,0.4683205159587851
E01002297,50.0,2,1,0.99999999719671,5.382785718216225e-08,115.88448,below_450,0.2925660863539111
E01002298,50.0,2,1,0.999999999827196,3.6931339760153548e-09,77.20732,below_450,0.3225636305820249
E01002299,50.0,2,1,0.999998989684285,1.3615334906943768e-05,501.57692,at_least_450,0.7875115344051337
E01002300,50.0,2,1,0.9999907412666882,0.00010610711792837572,324.00718,below_450,0.6973743166787727
E01002301,50.0,0,0,0.9999999995994813,8.252855419131863e-09,319.31587,below_450,0.6707150278285317
E01002302,50.0,2,1,0.5463743877840714,0.6282250365746245,405.90182,below_450,0.67949646587163
E01002303,50.0,2,1,0.9983443582271945,0.011156149326766509,761.7769,at_least_450,0.8073995550159319
E01002304,50.0,2,1,1.0,9.78768297979166e-14,400.7125,below_450,0.758159996122821
E01002305,50.0,2,1,0.9999367719492729,0.0006140137566816589,121.87941000000001,below_450,0.4019449944889231
E01002306,50.0,0,0,0.9999999999999432,2.078070605314509e-12,560.10958,at_least_450,0.7338797102226808
E01002307,50.0,0,0,0.9999999999989768,2.7295220910133934e-11,294.23756,below_450,0.5692982714561388
E01002308,50.0,2,1,0.9999996624187589,4.886195506508007e-06,185.86232,below_450,0.5039799163452209
E01002310,50.0,0,0,0.9999999778308963,3.7587907024301303e-07,1726.66148,at_least_450,0.9283670823706347
E01002312,50.0,2,1,0.9999999999998863,3.74911687039996e-12,97.12769,below_450,0.4345883775117704
E01002313,50.0,2,1,1.0,8.912016214078316e-16,373.84158,below_450,0.7344433741922298
E01002314,50.0,0,0,0.9900716499548864,0.05067486947424358,909.48436,at_least_450,0.8583579677155883
E01002315,50.0,0,0,0.9940150411023344,0.03331572061149258,525.15067,at_least_450,0.7771379060385777
E01002316,50.0,0,0,0.9999979373748955,2.6456598663166074e-05,768.8473399999999,at_least_450,0.8542596635753392
E01002317,50.0,2,1,0.9999993531365408,8.979872897727188e-06,84.78601,below_450,0.41497696413293966
E01002319,50.0,0,0,0.7949521834266198,0.46178355018777817,1517.16226,at_least_450,0.9265690925580287
E01002321,50.0,2,1,0.999995789485862,5.1271898180952266e-05,813.85442,at_least_450,0.8756665021485823
E01002322,50.0,2,1,0.9999999936679274,1.145692046559708e-07,311.57939,below_450,0.6791272466467353
E01002323,50.0,2,1,0.9999971192681867,3.607420776754866e-05,69.65371999999999,below_450,0.385520578977258
E01002325,50.0,2,1,0.9999973780791418,3.305789064017708e-05,872.94648,at_least_450,0.8694961910897324
E01002326,50.0,0,0,0.9984154944007826,0.010740206053660226,1895.86134,at_least_450,0.942976231295705
E01002328,50.0,2,1,0.8431340730575437,0.39544081119288677,660.42094,at_least_450,0.8066270308802709
E01002329,50.0,2,1,0.981785166969829,0.08283885722720707,1190.16473,at_least_450,0.8951994230267115
E01002331,50.0,2,1,1.0,7.681023846982264e-17,143.14753,below_450,0.455085534133878
E01002334,50.0,2,1,0.984600739107507,0.07240762416684884,56.4306,below_450,0.17007392815462788
E01002335,50.0,2,1,0.9999782404636228,0.000232436781563104,414.91901,below_450,0.7472212665781772
E01002336,50.0,2,1,0.9999998518697563,2.2551213245952288e-06,496.64425,at_least_450,0.7560415338312819
E01002337,50.0,0,0,0.9999999896040208,1.8933457018345884e-07,423.92913,below_450,0.7906212472784426
E01002338,50.0,2,1,0.9965325799313189,0.02102840431048695,432.96619,below_450,0.7482618994586221
E01002341,50.0,2,1,1.0,5.07711044271275e-21,210.08974,below_450,0.6269471864655245
E01002342,50.0,0,0,0.917389998460014,0.25950745282455384,240.98378,below_450,0.6250276354632662
E01002344,50.0,2,1,0.999999997136058,5.3887274434203964e-08,609.85518,at_least_450,0.8075079002607575
E01002345,50.0,1,2,0.9970644564422139,0.018538844266803717,3708.74805,at_least_450,0.9726179996772977
E01002346,50.0,2,1,0.999999999988006,2.858304296692744e-10,148.45721,below_450,0.4827158823191047
E01002348,50.0,2,1,1.0,2.775774612202033e-14,200.98237999999998,below_450,0.6049959792540728
E01002349,50.0,2,1,0.5313209959357488,0.6291426858645707,229.49325,below_450,0.5380568620590672
E01002350,50.0,0,0,0.9999999633195678,6.05035311078866e-07,1091.1564,at_least_450,0.9133385912543247
E01002352,50.0,2,1,0.9999997311769354,3.946710239906244e-06,442.07039,below_450,0.7471845204115634
E01002353,50.0,0,0,0.9999999761167832,4.042984204448977e-07,3904.79114,at_least_450,0.9735091809443528
E01002356,50.0,0,0,0.9999988251228809,1.567192411073819e-05,23564.58723,at_least_450,0.994789641926947
E01002358,50.0,2,1,0.9999999999850502,3.5268261678642473e-10,381.86251,below_450,0.7520518699553713
E01002360,50.0,2,1,0.9999985829744936,1.8659938105797947e-05,284.82899,below_450,0.6825390778522118
E01002361,50.0,2,1,0.9999087472094831,0.0008556982131441317,4510.68831,at_least_450,0.9777629499151185
E01002362,50.0,2,1,0.9999999997176019,6.085246239688195e-09,350.46151,below_450,0.7606546039140057
E01002363,50.0,1,2,0.9999999999997726,6.842628852661475e-12,164.21823,below_450,0.5690112169140685
E01002364,50.0,2,1,0.9999999999994316,1.5426812630061683e-11,65.33785,below_450,0.3828758921454665
E01002365,50.0,2,1,0.9999744168793033,0.00026978524435487345,392.25266,below_450,0.758135089969151
E01002366,50.0,0,0,0.99988426387105,0.0010776623048144884,331.34970999999996,below_450,0.7167113129637436
E01002367,50.0,2,1,0.9999999999968736,7.80793932014394e-11,202.98423,below_450,0.6381583446583741
E01002368,50.0,1,2,1.0,1.001020622219405e-34,2816.72133,at_least_450,0.9565054596913173
E01002369,50.0,0,0,0.9999921423080936,9.174426857146359e-05,60.69242,below_450,0.08649653699972211
E01002370,50.0,2,1,0.9999999805909285,3.3207953923866986e-07,1566.52835,at_least_450,0.9332544382995217
E01002371,50.0,0,0,0.9998845092740266,0.0010582092822548669,598.64761,at_least_450,0.8253966629880072
E01002372,50.0,2,1,0.9831513298617747,0.07783215230316985,466.65825,at_least_450,0.7530329773089662
E01002373,50.0,0,0,0.9984980615898338,0.010253762634384529,487.18237,at_least_450,0.7584381655330492
E01002374,50.0,2,1,0.999876583801337,0.001123477178566958,437.06281,below_450,0.7599395815938956
E01002375,50.0,2,1,0.9999999999998863,3.0396647478837302e-12,511.12721,at_least_450,0.7992675030306592
E01002377,50.0,2,1,0.9999993588641937,8.90555105039219e-06,415.65485,below_450,0.7866871264998242
E01002379,50.0,2,1,0.9945795147120715,0.030736675454539408,1670.20795,at_least_450,0.9413052875284337
E01002380,50.0,2,1,0.999999999994202,1.4133839370138619e-10,178.46908,below_450,0.6274629541710888
E01002382,50.0,2,1,0.9999999959360366,7.51713440140255e-08,132.04912,below_450,0.45184742765153457
E01002383,50.0,2,1,0.9999999937551252,1.1381192769544833e-07,79.60691999999999,below_450,0.39380632524303216
E01002384,50.0,2,1,0.9999999867029601,2.3160926045527712e-07,200.78796,below_450,0.598014674876279
E01002385,50.0,2,1,0.9999999997086775,6.08764596067389e-09,93.68799,below_450,0.46579461555161616
E01002386,50.0,1,2,0.9999996657442684,4.841689781410825e-06,3190.4646,at_least_450,0.9615022730828867
E01002388,50.0,2,1,0.9999985010574485,1.9662035600987465e-05,80.55503,below_450,0.35947478982446285
E01002390,50.0,2,1,0.9999972617666204,3.441620345775157e-05,62.70939,below_450,0.3350397985330181
E01002392,50.0,0,0,0.9999999999987494,3.237083570415409e-11,128.71716999999998,below_450,0.4019927753551175
E01002393,50.0,0,0,1.0,2.1480414868028075e-14,2439.55788,at_least_450,0.9519611454057825
E01002396,50.0,0,0,0.9999998973635281,1.5968230385990982e-06,11498.6892,at_least_450,0.9908760788703712
E01002400,50.0,0,0,0.999999999988745,2.7304444298136153e-10,1000.9653999999999,at_least_450,0.8986122614113319
E01002401,50.0,0,0,0.9999999999992042,2.0387612141596617e-11,2990.752,at_least_450,0.9487125837912008
E01002402,50.0,2,1,0.9999052969670963,0.0008848434293501836,364.00108,below_450,0.7072295448016673
E01002403,50.0,2,1,0.9999994073782028,8.274122924678688e-06,574.44982,at_least_450,0.7680599752371553
E01002404,50.0,2,1,0.999996333022425,4.5114537789040516e-05,622.2931600000001,at_least_450,0.7696765125044003
E01002405,50.0,0,0,0.999999999896545,2.2589174291553065e-09,928.69115,at_least_450,0.9017019114790719
E01002408,50.0,0,0,0.9999996453299279,5.117608610756905e-06,415.69732999999997,below_450,0.757893307648073
E01002409,50.0,2,1,0.999999320277258,9.408746452448762e-06,477.28797,at_least_450,0.71197808268418
E01002410,50.0,0,0,0.9999797629290238,0.0002175099577330555,2734.51984,at_least_450,0.9555802884509461
E01002411,50.0,2,1,0.9829328747629362,0.07866970826550598,344.94779,below_450,0.6765112070104421
E01002412,50.0,2,1,0.9999999999980673,4.8821747290564056e-11,3221.20004,at_least_450,0.9681188273028374
E01002413,50.0,0,0,0.9999894591108127,0.00011955555779524306,272.44256,below_450,0.6687299709999591
E01002414,50.0,2,1,0.9999802661599494,0.00021255857284146595,1622.98707,at_least_450,0.9344729062832161
E01002417,50.0,2,1,0.9454814788667686,0.1926171017620636,1266.4616700000001,at_least_450,0.9068163226343936
E01002419,50.0,2,1,0.9999999991290451,1.73307527852325e-08,59.232769999999995,below_450,0.33018448594740446
E01002421,50.0,2,1,0.9999999993859205,1.2415183586750697e-08,222.43623,below_450,0.6882829747205598
E01002422,50.0,2,1,0.9991730625586719,0.006094980070575884,240.65272,below_450,0.6932366284300441
E01002423,50.0,0,0,0.9999938255443421,7.3042401485126e-05,407.34327,below_450,0.6363116090861871
E01002424,50.0,0,0,1.0,2.230156218784107e-14,1813.87399,at_least_450,0.9265175964417234
E01002425,50.0,0,0,0.9792140006592637,0.09200927569853024,274.22736,below_450,0.5386544802555189
E01002426,50.0,0,0,0.9843135514788279,0.07349208191349073,1209.41021,at_least_450,0.9153247617154119
E01002428,50.0,2,1,0.9999986484793946,1.8606996059148554e-05,112.95882,below_450,0.4374000048833679
E01002429,50.0,0,0,0.9980062506025917,0.013096861087592669,356.58292,below_450,0.6739138232495532
E01002431,50.0,2,1,0.9999999990253627,1.9881276940542522e-08,50.64138,below_450,0.26064727078290945
E01002432,50.0,2,1,0.9998544973251114,0.0013026019273600304,183.30369,below_450,0.5464707396073544
E01002433,50.0,2,1,0.9999999990531023,1.8771297764809714e-08,230.98861,below_450,0.6905588260049412
E01002436,50.0,2,1,0.999999999999261,1.8897473718602306e-11,259.32641,below_450,0.7070002675673557
E01002437,50.0,2,1,1.0,7.555990568401577e-18,259.65012,below_450,0.7160722203243228
E01002439,50.0,2,1,1.0,2.4684236786289684e-46,677.73291,at_least_450,0.8606741465330127
E01002440,50.0,2,1,0.999999999155591,1.682765825944577e-08,96.78032999999999,below_450,0.37496046624949025
E01002441,50.0,2,1,0.9999999999982379,4.4999201004335826e-11,277.10033,below_450,0.5752091011959818
E01002442,50.0,2,1,0.9999999999958504,1.033845171167974e-10,99.39757999999999,below_450,0.4018061148336052
E01002443,50.0,1,2,0.9999999999944293,1.3590015006000514e-10,18923.58793,at_least_450,0.9943979241404824
E01002444,50.0,1,2,1.0,1.4308895309636453e-159,45505.59458,at_least_450,0.997696099797201
E01002445,50.0,0,0,0.9999999998705675,2.800704442981068e-09,554.69102,at_least_450,0.7888073558566909
E01002446,50.0,0,0,0.9999999639522918,5.956696507695535e-07,2526.02669,at_least_450,0.9464606999800897
E01002447,50.0,1,2,0.9999478174027445,0.0005158702373260102,7040.28243,at_least_450,0.9843455523696424
E01002448,50.0,0,0,0.9999999999768647,5.366812501142316e-10,2908.68869,at_least_450,0.9590136329100133
E01002451,50.0,2,1,0.9999999999957367,1.0611257573122962e-10,101.8956,below_450,0.36826627121819866
E01002452,50.0,2,1,0.9999841968457733,0.00017359015369917732,638.58096,at_least_450,0.8519813144763844
E01002453,50.0,2,1,1.0,6.530091779182891e-16,226.8624,below_450,0.6229912597309726
E01002455,50.0,0,0,0.9879774916179889,0.06365406958731022,391.9212,below_450,0.7603086802341861
E01002456,50.0,1,2,0.9999989760976417,1.3785982435794923e-05,240.68751,below_450,0.685273447332746
E01002457,50.0,2,1,0.9911153183378558,0.046250455421268356,815.24536,at_least_450,0.8816637676656469
E01002458,50.0,2,1,0.99999999983919,3.447672644324098e-09,139.03342,below_450,0.5201414853233354
E01002460,50.0,1,2,0.9999995319709528,6.635137642941696e-06,292.10850999999997,below_450,0.7248886321671876
E01002461,50.0,2,1,0.9999999978876417,4.0330594115780466e-08,124.10185,below_450,0.5468719711223319
E01002465,50.0,2,1,0.9999999959450747,7.57845331790877e-08,144.83643,below_450,0.5783390048142723
E01002468,50.0,2,1,0.9999999999994316,1.574431630719424e-11,129.92456,below_450,0.49765565943143464
E01002469,50.0,1,2,0.9999728700841687,0.0003009025652019911,135.19476,below_450,0.5471017364391163
E01002470,50.0,2,1,0.9999991999533581,1.0956199770674453e-05,813.0462,at_least_450,0.8791969836936464
E01002472,50.0,2,1,0.999999999175543,1.646372912453365e-08,341.5438,below_450,0.7384847103255284
E01002473,50.0,2,1,1.0,6.748100863527097e-13,84.44272,below_450,0.3849492152567037
E01002474,50.0,2,1,0.9999999999905071,2.2739128052841853e-10,377.15653,below_450,0.789856905581573
E01002475,50.0,2,1,0.999999999974591,5.878059594146611e-10,729.98831,at_least_450,0.8604680432052332
E01002478,50.0,2,1,0.9999998670422858,2.037216809425499e-06,1095.06981,at_least_450,0.9118061460991514
E01002479,50.0,2,1,0.9999999999996589,9.870670317579433e-12,139.97271,below_450,0.442851929543055
E01002481,50.0,2,1,1.0,4.326832346218366e-30,257.96635,below_450,0.7148235733222243
E01002482,50.0,2,1,0.9999999998345288,3.5431688841538246e-09,60.309169999999995,below_450,0.31004990960963863
E01002483,50.0,2,1,0.999999993553331,1.197686303421333e-07,176.28608,below_450,0.6289197118071735
E01002485,50.0,2,1,0.9999999673025292,5.629376340986063e-07,1282.60363,at_least_450,0.9214645911328812
E01002486,50.0,1,2,1.0,1.527127253984656e-91,935.92938,at_least_450,0.8609785077777798
E01002487,50.0,2,1,0.9999999742805702,4.3254394306594246e-07,390.56947,below_450,0.6832514517219465
E01002488,50.0,0,0,0.9981501785013673,0.01227768774387255,516.10023,at_least_450,0.5430230542127288
E01002489,50.0,0,0,0.999999999992724,1.766656865552684e-10,3888.1618,at_least_450,0.9733940254634608
E01002490,50.0,0,0,0.9999999739231388,4.3822989547768393e-07,1633.59747,at_least_450,0.9289042420336208
E01002492,50.0,2,1,0.999981533466133,0.00020003847492167578,436.43219,below_450,0.7861888334894653
E01002495,50.0,2,1,0.9999404995528535,0.0005811057145634093,365.40181,below_450,0.7575622163235493
E01002496,50.0,2,1,0.8664469848420686,0.3578190028526054,1394.63768,at_least_450,0.9240793858739008
E01002497,50.0,2,1,0.9999485129096992,0.0005103948043790962,1658.48197,at_least_450,0.9335679121217209
E01002499,50.0,2,1,0.9999999044373499,1.4932461808418383e-06,291.92367,below_450,0.7445447923591099
E01002501,50.0,0,0,0.9999999965833126,6.373827030458992e-08,499.14344,at_least_450,0.8240080539546253
E01002503,50.0,0,0,0.9999999999799911,4.675979439199834e-10,1323.48054,at_least_450,0.9275937109345443
E01002505,50.0,1,2,0.999858253342712,0.0012723508216474107,3417.39467,at_least_450,0.9713359309591729
E01002506,50.0,0,0,0.9999897101141273,0.00011693239106416307,15638.496650000001,at_least_450,0.9932469360376361
E01002508,50.0,0,0,0.999993994820682,7.118505267353272e-05,10904.35182,at_least_450,0.9893197499235679
E01002509,50.0,0,0,0.9999996978757396,4.408969975328623e-06,340.81533,below_450,0.6862993696562274
E01002511,50.0,1,2,0.9998985764663177,0.0009414120699731695,377.98293,below_450,0.7166982312054065
E01002512,50.0,2,1,0.9999999999988063,3.090910720390893e-11,182.3586,below_450,0.6413076431171743
E01002513,50.0,2,1,0.9992586152916256,0.005998464709794729,881.26794,at_least_450,0.8771510150876489
E01002514,50.0,0,0,0.9997176634661882,0.002357217218843217,6654.91496,at_least_450,0.9773930169742271
E01002516,50.0,0,0,0.9999999999997158,7.703241889884986e-12,502.92976,at_least_450,0.8011045776616812
E01002518,50.0,2,1,0.9999999999999432,1.328274370370085e-12,83.64000999999999,below_450,0.3839130075309241
E01002519,50.0,0,0,0.9956819104090808,0.025323311734909502,701.06053,at_least_450,0.8479997373435461
E01002521,50.0,0,0,0.9999970983844297,3.631664767277901e-05,1996.37966,at_least_450,0.88002850330807
E01002523,50.0,0,0,0.9784553383562236,0.09465696263102183,176.50642,below_450,0.5395097418095591
E01002525,50.0,0,0,0.9999999310837234,1.115396764143628e-06,626.4082,at_least_450,0.8163295855385263
E01002526,50.0,0,0,0.9999999999993179,1.867355173857933e-11,2005.2912,at_least_450,0.9396980548944285
E01002527,50.0,0,0,1.0,6.6611445893554e-17,201.9294,below_450,0.6042053654870563
E01002529,50.0,0,0,0.9999999956209535,8.07015773067879e-08,2272.57163,at_least_450,0.9490787225737618
E01002530,50.0,0,0,1.0,1.2566462768218983e-19,810.95285,at_least_450,0.8478161665555877
E01002533,50.0,1,2,0.9960975831708828,0.023245887388255646,69.8851,below_450,0.3756110426433931
E01002534,50.0,2,1,0.999999999997442,6.49415991549371e-11,53.35999999999999,below_450,0.32706000727044365
E01002535,50.0,0,0,0.73789231077507,0.5236156924217829,3236.35549,at_least_450,0.9694906175472443
E01002536,50.0,2,1,0.9999995672724621,6.165552625467031e-06,69.0598,below_450,0.34150586020274776
E01002537,50.0,1,2,0.9935038969589849,0.036363860298627995,620.88411,at_least_450,0.8260202935496953
E01002538,50.0,2,1,1.0,1.3771723971232505e-15,250.94069,below_450,0.7132850627710746
E01002539,50.0,2,1,1.0,1.3716888238104873e-14,139.20639,below_450,0.4788017192871925
E01002540,50.0,2,1,0.9999999999999432,1.4561244520941965e-12,185.53347,below_450,0.5774326379029571
E01002541,50.0,2,1,0.9999999997327222,5.606478358284964e-09,801.61437,at_least_450,0.8723884226897672
E01002542,50.0,2,1,0.9999999999926672,1.7845916163969707e-10,486.43203,at_least_450,0.6375842526008767
