logical_hub_code,lsoa_for_audit,n_stops,boardings,alightings,logical_hub_source,logical_hub_name,n_lsoa,cross_lsoa,has_unmatched_stop
490G000132,E01002768,1,153.45263,271.49465,stop_area,Fulbrook Road,1,False,False
490G00013200,E01002678,1,41.24264,49.06928,stop_area,Tesco Osterley,1,False,False
490G00013201,E01003598,1,14.31901,57.59924,stop_area,Terrace Road West Ham,1,False,False
490G00013202,E01004249,2,26.40489,49.02014,stop_area,Teviot Estate,1,False,False
490G00013205,E01000090,2,210.80117,445.80303,stop_area,Thames Avenue,1,False,False
490G00013206,E01034225,3,59.274449999999995,131.3553,stop_area,Thames Barrier,1,False,False
490G00013207,E01034198,2,233.81324,153.58003,stop_area,Greenwich Trust School,1,False,False
490G00013209,E01002539,1,12.24608,7.4058399999999995,stop_area,Thames Drive,1,False,False
490G00013210,E01000094,2,23.810599999999997,9.841729999999998,stop_area,Riverside School,1,False,False
490G00013211,E01000466,2,145.99458,269.75817,stop_area,Harris Garrard Academy,1,False,False
490G00013214,E01033743,2,365.68074,478.49391,stop_area,Thamesmead Town Centre,1,False,False
490G00013217,E01032780,1,0.87408,17.813029999999998,stop_area,South Quay Station DLR,2,True,False
490G00013217,E01035703,1,29.416159999999998,0.60787,stop_area,South Quay Station DLR,2,True,False
490G00013221,E01000093,2,319.82216999999997,519.84571,stop_area,Thames View / Christ Church,1,False,False
490G00013222,E01000094,1,42.315889999999996,246.04731,stop_area,Thames View Estate/Renwick Road,1,False,False
490G00013223,E01000093,2,394.91608,550.5208,stop_area,Thames View Health Centre,1,False,False
490G00013224,E01000045,2,240.36058,189.95421,stop_area,Barking Industrial Park,1,False,False
490G00013225,E01001601,2,116.83194999999999,86.87308999999999,stop_area,Thaxted Road,1,False,False
490G00013226,E01002226,2,24.577879999999997,45.39592,stop_area,Hill Close,1,False,False
490G00013228,E01002609,2,71.47543,93.18978999999999,stop_area,Hampton Lane,1,False,False
490G00013229,E01002727,2,905.63319,1642.77107,stop_area,St John Street / Goswell Road,1,False,False
490G00013230,E01001433,1,7.3451900000000006,50.29572,stop_area,Bilton Way / Mollison Avenue,2,True,False
490G00013230,E01001437,1,18.65942,2.8336799999999993,stop_area,Bilton Way / Mollison Avenue,2,True,False
490G00013231,E01000253,2,16.64372,16.940009999999997,stop_area,Galley Lane,1,False,False
490G00013233,E01001978,1,9.08345,15.05049,stop_area,Maple Court,1,False,False
490G00013235,E01002583,4,1353.1165,2168.96562,stop_area,The Avenue Cranford,1,False,False
490G00013236,E01000679,2,28.32461,23.52363,stop_area,The Avenue / Beaconsfield Road,1,False,False
490G00013238,E01003847,1,28.50697,52.15026,stop_area,The Avenue North Sheen,2,True,False
490G00013238,E01003864,1,27.83388,13.43309,stop_area,The Avenue North Sheen,2,True,False
490G00013241,E01000713,2,7.47028,18.143009999999997,stop_area,Downs Hill / The Avenue,1,False,False
490G00013242,E01004386,2,40.61837,75.83408,stop_area,Chingford Lane (E4),1,False,False
490G00013249,E01002361,1,30.67307,5.763139999999999,stop_area,The Avenue (RM12),1,False,False
490G00013250,E01000248,2,1.09835,3.2819399999999996,stop_area,The Avenue Barnet,1,False,False
490G00013253,E01003724,2,13.08117,27.92184,stop_area,Tine Road,1,False,False
490G00013254,E01000182,3,920.4481,678.84869,stop_area,Fairlawn Avenue,1,False,False
490G00013255,E01000129,3,676.64246,922.41448,stop_area,Watling Avenue Burnt Oak,1,False,False
490G00013257,E01000422,1,236.40547999999998,291.65005,stop_area,Harrow Manorway / Yarnton Way,1,False,False
490G00013258,E01003994,1,8.78431,16.584799999999998,stop_area,The Bee Hive,1,False,False
490G00013259,E01034040,3,3313.43805,5035.09842,stop_area,The Bell,1,False,False
490G00013261,E01002794,1,985.7253900000001,360.02119,stop_area,Theberton Street,1,False,False
490G00013262,E01003421,2,146.48921,342.47707,stop_area,Queen Mary Avenue,1,False,False
490G00013264,E01001575,2,32.41223,32.32539,stop_area,The Birchwood,1,False,False
490G00013265,E01000208,2,36.84353,39.65289,stop_area,The Bishops Avenue,1,False,False
490G00013267,E01002945,2,84.34411999999999,155.12493999999998,stop_area,Church Rise,1,False,False
490G00013268,E01002495,2,95.17439999999999,143.87337000000002,stop_area,Torcross Road,1,False,False
490G00013269,E01034152,1,307.24588,418.99971,stop_area,Aberdeen Road South Croydon,1,False,False
490G00013270,E01004221,1,91.00073,52.00051,stop_area,The Blue Bridge,1,False,False
490G00013271,E01002356,4,235.02123,79.38587999999999,stop_area,The Brewery,1,False,False
490G00013272,E01001094,2,62.9095,47.43664,stop_area,The Bridle Road,1,False,False
490G00013274,E01002226,2,1172.0305600000002,1155.67643,stop_area,Stanmore Broadway,1,False,False
490G00013275,E01001646,2,21.1025,65.10257,stop_area,Zangwill Road,1,False,False
490G00013276,E01000738,2,157.76245999999998,177.34762,stop_area,Broomwood Road St Paul's Cray,1,False,False
490G00013280,E01003008,2,76.96942,127.62794,stop_area,The Cardinal,1,False,False
490G00013282,E01003318,2,1363.12092,1893.9325,stop_area,The Catford Centre,2,True,False
490G00013282,E01003324,1,1396.1262100000001,398.12133,stop_area,The Catford Centre,2,True,False
490G00013283,E01003318,1,154.67407,1264.31969,stop_area,The Catford Broadway,1,False,False
490G00013285,E01002585,1,632.0295600000001,188.38614,stop_area,The Parkway Hatton,2,True,False
490G00013285,E01002588,1,153.1837,748.005,stop_area,The Parkway Hatton,2,True,False
490G00013287,E01003318,1,152.67656,148.55304,stop_area,Brownhill Road /Catford Centre,1,False,False
490G00013289,E01000117,1,25.955379999999998,74.6844,stop_area,Beresford Avenue (N20),2,True,False
490G00013289,E01000274,1,40.47328,28.81805,stop_area,Beresford Avenue (N20),2,True,False
490G00013291,E01004086,2,109.28182,174.44539,stop_area,The Chase Beddington,1,False,False
490G00013292,E01002437,2,10.719809999999999,13.596189999999998,stop_area,The Chase,1,False,False
490G00013293,E01000734,1,0.66208,7.28546,stop_area,The Chenies,1,False,False
490G00013296,E01000770,4,177.09541000000002,166.09978999999998,stop_area,The Chinese Garage,1,False,False
490G00013297,E01004675,2,573.65481,877.24771,stop_area,Chippenham Road /Shirland Road,1,False,False
490G00013298,E01000085,1,101.02687,228.41945,stop_area,Church Elm Lane,1,False,False
490G000133,E01033873,1,479.73637,90.45795,stop_area,Elephant Park,2,True,False
490G000133,E01033876,1,30.659959999999998,123.40259,stop_area,Elephant Park,2,True,False
490G00013300,E01003200,2,178.60529,165.37598,stop_area,The Clarendon Hotel,1,False,False
490G00013301,E01002421,2,110.40189,112.03434,stop_area,Whitby Road,1,False,False
490G00013302,E01000774,1,24.92696,68.60446999999999,stop_area,The Close,1,False,False
490G00013304,E01001172,2,127.7227,142.71651,stop_area,The Colonnades Croydon Airport,1,False,False
490G00013305,E01001237,1,31.64452,76.1858,stop_area,The Common / Warwick Dene,1,False,False
490G00013307,E01001051,1,13.863269999999998,134.26967,stop_area,The Coppins,1,False,False
490G00013309,E01001607,1,173.73439,126.6364,stop_area,Well Hall Road / Well Hall Roundabout,2,True,False
490G00013309,E01001624,1,43.15197,129.25831,stop_area,Well Hall Road / Well Hall Roundabout,2,True,False
490G00013311,E01003781,2,364.95867,728.15941,stop_area,Coventry Road,1,False,False
490G00013312,E01002492,2,181.66055,186.25923999999998,stop_area,Roseville Road,1,False,False
490G00013314,E01001114,1,132.52405,141.14626,stop_area,The Crescent Selhurst,1,False,False
490G00013315,E01002990,2,161.45524999999998,194.13137,stop_area,The Crescent Surbiton,1,False,False
490G00013317,E01001018,3,39.632819999999995,180.64149,stop_area,The Crossways,1,False,False
490G00013318,E01001600,2,117.81128999999999,200.3987,stop_area,Fiveways,1,False,False
490G00013325,E01034174,1,130.72341,77.71057,stop_area,The Dover Patrol/Brook Lane,1,False,False
490G00013327,E01002272,1,100.41651999999999,57.27551,stop_area,The Drill Roundabout,2,True,False
490G00013327,E01002379,3,149.0551,233.46418,stop_area,The Drill Roundabout,2,True,False
490G00013328,E01003440,2,36.20757,66.28474,stop_area,The Drive Morden,1,False,False
490G00013329,E01000218,2,28.77254,48.70957,stop_area,The Drive (NW11),1,False,False
490G00013330,E01004407,1,10.33828,145.79857,stop_area,The Drive Walthamstow,2,True,False
490G00013330,E01004470,1,18.97639,20.377509999999997,stop_area,The Drive Walthamstow,2,True,False
490G00013331,E01003788,2,330.6636,347.8723,stop_area,Northbrook Road,1,False,False
490G00013332,E01003676,1,35.81847,19.82564,stop_area,The Drive (IG1),2,True,False
490G00013332,E01003697,1,36.44849,244.44186,stop_area,The Drive (IG1),2,True,False
490G00013333,E01002594,1,1.59283,16.4252,stop_area,The Drive (TW14),1,False,False
490G00013334,E01003696,1,115.64032999999999,21.3924,stop_area,The Drive Methodist Church,1,False,False
490G00013338,E01002141,2,91.10943,112.82964000000001,stop_area,College Hill Road,1,False,False
490G00013339,E01004040,1,52.18766,168.47811000000002,stop_area,Humphrey Street,1,False,False
490G00013340,E01003816,2,204.9042,96.31945999999999,stop_area,Cedar Heights / Petersham Gate,1,False,False
490G00013342,E01000333,2,251.7517,479.96659999999997,stop_area,The Eardley Arms,1,False,False
490G00013343,E01001317,2,55.43514,66.91569,stop_area,Islip Manor High School,1,False,False
490G00013345,E01004393,1,79.56683,50.67601,stop_area,Pretoria Avenue,1,False,False
490G00013346,E01002257,2,3.374219999999999,7.488849999999999,stop_area,The Fairway Upminster,1,False,False
490G00013347,E01000228,2,74.62653,111.47543999999999,stop_area,The Fairway Mill Hill,1,False,False
490G00013348,E01001404,1,55.28494,305.01498,stop_area,The Fairway (N18),1,False,False
490G00013349,E01001240,2,203.17617,435.69915,stop_area,The Fairway (W3),1,False,False
490G00013350,E01032577,2,48.29996,62.80318,stop_area,The Fairway South Ruislip,1,False,False
490G00013351,E01000662,2,93.33761,129.16602,stop_area,The Fairway (BR2),1,False,False
490G00013354,E01000039,2,12.04191,5.773849999999999,stop_area,The Chase Beacontree Heath,1,False,False
490G00013355,E01003480,1,23.26579,25.839,stop_area,Devalls Close,1,False,False
490G00013356,E01034188,2,1384.8923599999998,1136.62305,stop_area,Millennium Leisure Park West,1,False,False
490G00013359,E01004468,2,3.4276299999999997,5.068359999999999,stop_area,The Forest,1,False,False
490G00013361,E01000748,2,4.30243,6.534369999999999,stop_area,Aperfield Inn,1,False,False
490G00013362,E01002441,1,0.0,0.0,stop_area,Harvil Road / Moorhall Road,1,False,False
490G00013363,E01000612,1,218.71921,107.80145,stop_area,Chaplin Road Sudbury,1,False,False
490G00013365,E01000612,1,3.6667499999999995,33.54253,stop_area,Barham Park,1,False,False
490G00013366,E01004015,2,117.25525999999999,494.68957,stop_area,The Gardens,1,False,False
490G00013367,E01033463,2,34.53386999999999,29.0291,stop_area,The Garth,1,False,False
490G00013368,E01000253,2,26.39165,14.932809999999998,stop_area,Brickfield Lane,1,False,False
490G00013370,E01032569,1,13.38064,30.34177,stop_area,Kingfisher Way (CR0),1,False,False
490G00013371,E01001191,1,182.26765,249.28709999999998,stop_area,Harrington Road South Norwood,2,True,False
490G00013371,E01001192,1,203.39329999999998,214.92912,stop_area,Harrington Road South Norwood,2,True,False
490G00013372,E01000555,2,94.89508000000001,116.22752,stop_area,The Gladstone Centre,1,False,False
490G00013373,E01002208,2,18.656679999999998,43.334469999999996,stop_area,The Glen (HA5),1,False,False
490G00013374,E01002472,2,12.70168,19.743609999999997,stop_area,The Glen,1,False,False
490G00013375,E01000398,1,31.99225,60.66328,stop_area,The Glenmore Arms,1,False,False
490G00013376,E01001118,1,799.95921,663.04101,stop_area,Devonshire Road (CR0),1,False,False
490G00013377,E01003375,1,43.93022,48.15351,stop_area,Goat Road,2,True,False
490G00013377,E01004185,1,24.626089999999998,45.81725,stop_area,Goat Road,2,True,False
490G00013378,E01001127,1,148.53593,96.60789,stop_area,Shirley Youth and Community Centre,1,False,False
490G00013379,E01001143,2,135.14192,178.42663,stop_area,Sunnybank,1,False,False
490G00013380,E01001678,1,26.20188,61.13849,stop_area,Combeside,1,False,False
490G00013381,E01002258,2,95.59804,337.49928,stop_area,Front Lane,1,False,False
490G00013382,E01002263,2,42.2746,61.892179999999996,stop_area,Heron Flight Avenue,1,False,False
490G00013383,E01002181,1,105.52282,16.93691,stop_area,Headstone Drive,1,False,False
490G00013384,E01002396,4,5181.22689,5718.7258,stop_area,Hayes / The Grapes,1,False,False
490G00013388,E01001333,2,1865.86503,1741.7396800000001,stop_area,The Green,1,False,False
490G00013389,E01001058,2,25.757179999999998,80.5682,stop_area,The Green Forestdale,1,False,False
490G00013390,E01003236,2,48.03836,70.49041,stop_area,The Green (BR1),1,False,False
490G00013391,E01003559,2,31.75902,45.934259999999995,stop_area,UEL Stratford Campus,1,False,False
490G00013392,E01002525,2,39.37029,43.09166999999999,stop_area,The Green West Drayton,1,False,False
490G00013393,E01000563,2,229.05405,265.42942,stop_area,The Green/Carlton Avenue West,1,False,False
490G00013396,E01002414,1,138.15359,725.31404,stop_area,The Greenway,2,True,False
490G00013396,E01034605,1,644.02351,54.21657,stop_area,The Greenway,2,True,False
490G00013398,E01001271,2,182.63456,242.63749,stop_area,Keble Close,1,False,False
490G00013399,E01004198,1,0.6029899999999997,42.30885,stop_area,Peel Grove,2,True,False
490G00013399,E01004266,1,37.61947,0.10958,stop_area,Peel Grove,2,True,False
490G000134,E01002248,1,2.25825,5.60523,stop_area,Bernard Road,1,False,False
490G00013400,E01000389,2,2.60499,0.9437999999999995,stop_area,The Grove Welling,1,False,False
490G00013401,E01000186,1,25.84163,12.03275,stop_area,Broadhurst Avenue,2,True,False
490G00013401,E01000230,1,34.3756,37.52015,stop_area,Broadhurst Avenue,2,True,False
490G00013402,E01034200,1,325.95875,102.42528,stop_area,The Grove (E15),1,False,False
490G00013403,E01003264,3,179.8776,343.45992,stop_area,Marvels Lane / Chinbrook Road,1,False,False
490G00013404,E01000230,1,7.74324,15.61409,stop_area,The Grove (HA8),1,False,False
490G00013408,E01002066,2,215.527,219.55621,stop_area,Park View Road (N17),1,False,False
490G00013409,E01001363,1,72.19574,147.79384,stop_area,Hayes Bridge,2,True,False
490G00013409,E01002505,1,147.85426,153.03462,stop_area,Hayes Bridge,2,True,False
490G00013412,E01001369,1,123.15762000000001,143.34139,stop_area,Guru Nanak Road,1,False,False
490G00013416,E01002125,2,112.16917000000001,178.98509,stop_area,The Highlands,1,False,False
490G00013417,E01000713,1,8.6449,26.58278,stop_area,Westgate Road Ravensbourne,1,False,False
490G00013418,E01000685,1,0.5586800000000001,1.61265,stop_area,The Highway / Chelsfield,2,True,False
490G00013418,E01000795,1,1.9495399999999998,0.0,stop_area,The Highway / Chelsfield,2,True,False
490G00013419,E01000685,2,0.44357,2.16188,stop_area,The Highway School,1,False,False
490G00013420,E01000680,1,0.0,0.05454,stop_area,The Hillside,1,False,False
490G00013421,E01000428,2,49.076319999999996,97.79503,stop_area,The Green Sidcup,1,False,False
490G00013422,E01004076,1,15.32922,40.89203,stop_area,The Holt,2,True,False
490G00013422,E01004171,1,34.08089,64.25115,stop_area,The Holt,2,True,False
490G00013423,E01002169,1,139.46446,198.97847000000002,stop_area,The Honeypot,2,True,False
490G00013423,E01002202,1,168.35585,544.08649,stop_area,The Honeypot,2,True,False
490G00013424,E01003929,2,273.07295999999997,130.88925,stop_area,The Hop Exchange,1,False,False
490G00013425,E01003416,1,123.19111,192.94969,stop_area,Sherwood Park Road (CR4),2,True,False
490G00013425,E01003435,2,171.38494,260.26601,stop_area,Sherwood Park Road (CR4),2,True,False
490G00013432,E01002640,1,66.53847,130.74311,stop_area,Lampton Avenue,1,False,False
490G00013433,E01000374,1,8.36313,36.30462,stop_area,The Jolly Farmers Open Space,1,False,False
490G00013434,E01000374,1,16.95801,7.846749999999999,stop_area,Mill Place,1,False,False
490G00013438,E01000666,2,39.92834,59.85647,stop_area,Croydon Road / The Keston Mark,1,False,False
490G00013442,E01001297,2,376.15529000000004,725.98047,stop_area,Denbigh Road (UB1),1,False,False
490G00013443,E01004540,2,719.5518199999999,910.31313,stop_area,The Latchmere,2,True,False
490G00013443,E01004579,1,305.43266,419.62991,stop_area,The Latchmere,2,True,False
490G00013444,E01000190,1,62.696509999999996,22.94178,stop_area,Park Grove,2,True,False
490G00013444,E01002113,1,13.69613,58.98354,stop_area,Park Grove,2,True,False
490G00013446,E01000976,2,366.97553,627.54925,stop_area,Leslie Grove,1,False,False
490G00013447,E01001388,2,721.64747,1132.03535,stop_area,Dean Gardens / Mattock Lane,1,False,False
490G00013448,E01001883,1,105.86152,113.17961,stop_area,Empress State Building / West Brompton,3,True,False
490G00013448,E01001884,1,165.06499,168.27606,stop_area,Empress State Building / West Brompton,3,True,False
490G00013448,E01001912,1,0.0,156.46492,stop_area,Empress State Building / West Brompton,3,True,False
490G00013449,E01001052,2,99.30847,172.48104999999998,stop_area,The Lindens,1,False,False
490G00013451,E01001267,2,42.69055,35.73227,stop_area,Farndale Crescent,1,False,False
490G00013452,E01001686,2,169.79743,325.86411999999996,stop_area,Eglinton Road,1,False,False
490G00013453,E01000648,2,47.96712,34.61181,stop_area,The Lord Homesdale,1,False,False
