lsoa,bus_cluster,n_stopareas,bus_activity,dist_min_m,dist_mean_m,dist_wmean_m,nearest_rail_nlc,nearest_rail_cluster,dist_centre_wmean_m,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,within_800m,within_1200m,bus_cluster_name,nearest_rail_cluster_name
E01001187,0,1,348.25122,1002.480146658485,1002.480146658485,1002.480146658485,5376,0,13572.197537613429,5.791747685490551,-0.5538079760175176,0.0322010156986982,0.0,0.0519942011398768,0.8174691911490093,False,True,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
E01001191,0,2,793.0461,9.718253158036902,56.02823618412848,22.17255060816481,5376,0,12776.263607044099,6.584939406292996,-0.3338630565646306,0.0299556565038623,0.0,0.0447106331184915,0.9064775790324222,True,True,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
E01001192,3,1,849.87717,460.23810262856614,460.23810262856614,460.23810262856614,5376,0,13114.406887084146,6.664471658694708,-0.1506719163501762,0.0340208930190853,0.0,0.0504458411294856,0.7139711314375736,True,True,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01001193,0,2,378.15279,618.9044981075584,704.8128790838505,721.5434667957117,5376,0,13409.533032514899,5.898440594393743,-0.4384537737461664,0.0270347372718534,0.0,0.0400083727736001,0.8659432318424565,True,True,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
E01001195,0,6,217.64999,385.47697726323423,539.1042881345164,562.4982641414002,3000,4,10133.583523008612,5.358893375418176,-0.3673567129779909,0.0066930455752283,0.0,0.0093975642853918,0.6843506982746388,True,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01001197,2,3,306.93492,76.0826616855488,374.08092417404595,301.76041590748207,753,4,10451.112564383207,5.704277052332497,-0.1719367654335852,0.0192311234413714,0.0039660581849657,0.0277146503271295,0.5695869495325327,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001199,2,2,610.32754,275.35885676694693,364.48578852357184,341.7834510868895,3000,4,9849.41360594315,6.373758635249685,-0.0726701329716188,0.0844876890198808,0.0272669511022862,0.1291821071852138,0.8211450580190541,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001202,2,1,795.12271,686.0890977125347,686.0890977125347,686.0890977125348,1404,2,10079.033535017135,6.649728741957173,0.2712535829160708,0.0631052160041581,0.0077448752112449,0.098439112681919,0.925801544395437,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01001204,2,1,209.79728,879.0051194390167,879.0051194390167,879.0051194390167,3188,4,13657.351573420083,5.342169357987771,-0.4283959736791008,0.0517668936882523,0.0034274428350004,0.0733654715686334,0.705805360971261,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001205,2,1,249.2053,715.1873880319758,715.1873880319758,715.1873880319758,3188,4,13995.32725590938,5.451288980121216,-0.2555325948582421,0.0411159898642746,0.001427830358895,0.0588455871283268,0.7491826102834187,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001206,0,5,409.89343999999994,894.0415258812087,1064.8003993324417,1065.871243508164,3188,4,14170.940074341277,6.018333910806946,-0.4595794458188937,0.0365417167935158,0.0,0.056635992481562,0.8348456833122211,False,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01001207,3,3,469.54175,75.29276193632427,253.14534059588368,181.76618399970903,3188,4,13443.773250469578,6.119162819492391,-0.1393564999695137,0.0584852322810471,0.0021620606061006,0.0867220967962278,0.72115804645971,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01001208,1,2,1708.77543,1027.1255128214982,1162.3407337822136,1120.9737981889612,673,4,13908.044369964351,7.397971531121232,-0.2326143058711194,0.1025961051849203,0.0434560619439264,0.1571106583303611,0.6912362216227357,False,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001209,2,2,885.5284,1351.31827801183,1357.3628014738638,1355.3195192291605,673,4,13134.13907412576,6.7604086887479165,-0.2439429508404703,0.0472681958808058,0.0142305147494969,0.0708018063983658,0.7518161172729299,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001210,2,1,899.41533,1104.9127426583557,1104.9127426583557,1104.9127426583557,673,4,14377.08833526455,6.775144605223027,-0.2953576221470817,0.0558176098472118,0.0124717823151647,0.0851934231856305,0.7924754715752345,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001211,2,1,400.55655,1212.2640364741899,1212.2640364741899,1212.2640364741899,595,4,12779.015494160727,5.97797431167912,-0.3159098053364171,0.0375341549263751,0.0041572233969838,0.0559997437837231,0.8372967319202738,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001212,2,4,785.55732,876.9064944451034,1027.1230583201254,1086.0454725683473,3188,4,13296.5125865297,6.623260215949777,-0.2298627536413749,0.0316558527005676,0.0060963350429422,0.0443757050066204,0.6766137665460855,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001214,2,4,1185.23321,1211.7380079868751,1405.8361296176497,1410.9995801296575,3187,0,16602.670751287937,7.007781502567896,-0.354072518934298,0.1422607718040908,0.0774981776397552,0.24548788191727,0.8864944379744712,False,False,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01001215,1,2,3000.7699500000003,726.1804183534557,847.4962888247851,795.9504530650922,3187,0,17202.599579952657,7.927330287420656,0.0425381851669497,0.0860182629808513,0.048891395422004,0.1332862708179537,0.905617613100948,True,True,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01001216,2,2,776.6523099999999,871.1951560930536,1004.6336050254871,1093.4872918251242,3187,0,16494.300540397977,6.570763655502919,-0.3162638981189927,0.1325663281905123,0.0686221532047825,0.2101083997362521,0.743258432217613,False,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01001218,0,2,1180.5503800000001,1323.5377780781325,1371.2610049219702,1376.4815462885426,3191,4,15821.755628355537,7.0124605049845865,-0.3617917703372572,0.0303521528741307,0.0,0.0439118351513795,0.6313540321693251,False,False,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01001219,0,1,262.83288,1741.305257558249,1741.305257558249,1741.305257558249,3187,0,16321.333278871554,5.5324125690090575,-0.3276008353585991,0.0256293312301074,0.0,0.0373555123039536,0.7544289916333186,False,False,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
E01001220,0,3,589.21674,1155.701626718592,1210.5603729844495,1226.739015756652,3191,4,15784.806943577914,6.298136784544863,-0.6420547325614099,0.0320509947135625,0.0,0.0478894502059907,0.6194296501865647,False,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01001225,1,4,18034.70567,73.34999104634825,146.01484294549553,145.0224791988346,560,4,12197.522770809102,9.7415039855886,0.3037828191498081,0.0656336677064925,0.018139204537771,0.102594349468871,0.8098704919186667,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001226,2,8,1169.26294,432.77696425169853,793.5541834237113,759.1568513341689,560,4,12601.257047230352,7.011576770950325,-0.3463134507828564,0.0346127363130935,0.0095013056629974,0.0470512716896351,0.6618060464389768,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001228,2,4,643.04741,190.03157632351525,471.8933220145906,519.6957861303938,3188,4,12854.87115175378,6.435774993437893,-0.1805065213840175,0.0718571560632077,0.0140104512160036,0.1084050966130193,0.7832034976591584,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001229,2,1,311.55018,902.2342599129096,902.2342599129096,902.2342599129096,704,4,11599.476583018735,5.73143000173627,-0.4042129016110667,0.0517669595502397,0.0085632223130817,0.0783096429679685,0.9352192298566704,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001230,2,1,310.98857,612.9448774233986,612.9448774233986,612.9448774233986,704,4,12317.612958686435,5.727961622112576,0.1292714371822486,0.0197638163732937,0.0041368123844531,0.0279334727802402,0.61143939352711,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001233,1,2,1758.21517,63.07961129200609,184.18777317367716,112.14202064735761,704,4,12430.63209671412,7.452115281223979,-0.0986119465465234,0.0471967921555919,0.0093231834411115,0.0705528169694913,0.8317721915824016,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001235,1,3,1100.3294199999998,318.45331586611053,381.22536684812917,392.24076855367906,561,4,11521.838124165683,6.932200895217762,0.1315454877194934,0.2791849539836439,0.1626937053560291,0.6382759558086563,0.9103434319054484,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001239,2,4,126.71485,212.5438324403906,447.4825155525424,524.0046544280701,653,4,8944.578405122218,4.700616901925479,0.0379426614791246,0.1380960164938739,0.0634174997170114,0.2249332911592315,0.7862543369706111,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001240,2,3,934.1050299999999,242.50048363257915,377.9336248724068,329.11149421619064,563,4,8640.132883303631,6.75623520441021,-0.3048421457938586,0.1807410952156454,0.0733822271309376,0.4187470177606045,0.7634909723606842,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001241,2,6,487.29064999999997,382.0422097098696,591.578471229954,613.1512343832718,3000,4,8991.53566013438,6.115635933728331,-0.1962758315209948,0.0652802325623596,0.015436020344692,0.1006472877926359,0.6977908337519168,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001243,1,2,1483.2446499999999,348.26780494499644,430.68494834882574,353.22203079662125,563,4,8494.15643848922,7.237393934065588,-0.0540297795065958,0.0532610810947748,0.0113521270335875,0.0874618751150084,0.7727591597372169,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001244,1,5,4500.733939999999,305.60472836656174,542.1021251812583,706.9745626108819,1404,2,8732.279092682955,8.377905739852507,-0.231043019491886,0.0764858738951932,0.0223202011029215,0.1224387630916349,0.7037608347661422,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01001245,1,2,1505.0776,1025.2469214779433,1029.169017781136,1028.242279889828,1404,2,8396.895248415407,7.292336604356151,-0.2688628377689262,0.0786776335757576,0.0239852317081707,0.1247268491754539,0.6895206669772603,False,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01001246,2,10,1055.53191,131.98063611171364,508.0105807310438,580.6716503977792,766,4,9004.708090410038,6.872751585688694,0.0140103297541882,0.0938355343191597,0.0509695476947302,0.1403304538700059,0.7163148821602962,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001247,1,14,5402.5512100000005,246.89589896040454,648.5011804044018,714.7623138243397,653,4,10007.265685288792,8.512040046743751,0.1681692754321876,0.0514841617605435,0.0137083892908905,0.0804094449876755,0.7679646966318886,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001248,3,3,1068.19601,384.37786361138376,766.5268230478831,865.0272793987232,526,4,14133.594097758789,6.937854585610301,-0.2076323088398216,0.0407423632654697,0.0080464423495129,0.0571176256869277,0.739932526827972,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01001249,1,2,7352.2926,336.24395905354197,444.5912364071699,494.8223647589986,3188,4,13646.417542640893,8.873656757416228,-0.0039912623523785,0.0788352994239302,0.0246091875758662,0.1250529939901337,0.8332636372873017,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001250,1,2,1153.4746599999999,591.7104443898214,636.9176248428719,656.2222651009348,3191,4,14019.448247867495,6.9936028748745045,-0.1574387774106276,0.0769309053197325,0.0206298729079693,0.122704972343571,0.8573681392913948,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001251,1,2,1687.81063,324.55546521357485,363.90191890396756,392.7808499988513,3191,4,14726.11716171162,7.394293781884873,-0.3039530460358167,0.0882996697010417,0.0306382934067669,0.1369850410541066,0.7802825805476488,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001252,1,4,5029.75004,359.5917824422577,391.49638579072774,376.41271562211944,3191,4,14461.972946126141,8.485814297231808,-0.1540531543008309,0.086068141634297,0.0232066312932887,0.1353901560791086,0.7780842914222456,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001253,3,1,303.56669,691.0378064910776,691.0378064910776,691.0378064910776,3191,4,14500.133240767134,5.689788615751044,-0.1143566003964032,0.0362429903930074,0.0003671933094706,0.0523091018549984,0.783951918369473,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01001254,0,1,199.80628,598.410603181461,598.410603181461,598.410603181461,3191,4,14605.340564327833,5.242352704608561,-0.2245235096431423,0.035084534414703,0.0034262641409213,0.0529952734798158,0.7185293245839183,True,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01001257,2,2,1753.52445,1866.2850478015707,1909.7485227109373,1875.1821094809713,657,4,17668.89518072754,7.402421617932132,-0.3491050153202875,0.0682378806501934,0.0279225926320577,0.1056922602656743,0.766502883393292,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01001258,1,4,2012.5570899999998,1482.514596369029,1729.2195990537957,1799.8617200612443,589,4,16769.67722142704,7.540215200763994,-0.3361767597099402,0.1021180904646556,0.0442210559718258,0.1590972262957587,0.7663754775358991,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001259,1,2,1248.0009300000002,1792.4056004182546,1817.0662308288624,1816.8811227025876,589,4,16412.148093818854,7.007297201411086,-0.2429602401555298,0.1078636576588046,0.053070752153566,0.172097001933576,0.8044546283744636,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01001260,2,1,351.49868,1296.5648261507438,1296.5648261507438,1296.5648261507438,589,4,15660.3935135743,5.778138582688336,-0.0638340735001649,0.0386770615951037,0.0082038235382675,0.0554503149408281,0.6552536291520707,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
