stoparea_unit_code,lsoa,unit_easting,unit_northing,activity,dist_m,nearest_rail_nlc,nearest_rail_cluster,dist_centre_m
AREA::490G00007898,E01000058,548408.0,184465.0,211.60446,661.4826629106974,556,0,18822.405053552535
AREA::490G000079,E01000680,547173.0,162210.0,0.21867999999999999,14416.47302374771,5376,0,24978.602082582605
AREA::490G00007901,E01002724,531310.0,182042.0,344.91215,301.2442267896587,577,2,2094.539806258167
AREA::490G00007902,E01002592,510123.0,175062.0,419.68131,596.0122762422665,779,3,20609.2135221119
AREA::490G00007903,E01002557,508382.0,173774.0,86.51423,721.5133543534645,781,1,22637.613677240806
AREA::490G00007904,E01002592,509746.0,175298.0,871.11479,152.063811052969,779,3,20915.06234750449
AREA::490G00007905,E01002444,508913.0,176774.0,2025.46157,1573.4137263399218,779,3,21426.784406438594
AREA::490G00007906,E01001338,513135.0,179373.0,163.73311,666.0998423659925,3187,0,16929.03615094492
AREA::490G00007907,E01000977,533908.0,166166.0,322.93093,1740.1681132867595,5411,0,14733.434799801436
AREA::490G00007910,E01034030,517706.0,180946.0,121.45669,283.6682491688639,560,4,12340.940361252866
AREA::490G00007914,E01004230,535964.0,183106.0,412.88189,784.0636300631776,642,4,6526.141662575215
AREA::490G00007915,E01002377,553939.0,189300.0,69.28693,1029.5,6877,0,25514.654338242563
AREA::490G00007916,E01002304,551247.0,193158.0,2.7298,4200.960634188328,6877,0,24763.745637524222
AREA::490G00007917,E01002307,550032.0,192251.0,248.18523,4010.879361187519,6886,4,23255.47041020671
AREA::490G00007918,E01002338,550676.0,189797.0,15.71534,1499.6183681190357,6886,4,22688.17357126836
AREA::490G00007919,E01002362,554803.0,187095.0,48.15496,432.4512176533604,737,0,25662.83610593342
AREA::490G00007922,E01003661,547412.0,188145.0,45.34534,603.6729246868705,6874,0,19033.51202484712
AREA::490G00007923,E01001688,546641.0,180455.0,93.50353,1565.7357872756304,5131,4,16607.164869417054
AREA::490G00007924,E01004350,537877.0,194653.0,124.51544,1336.0014970051493,6914,0,16285.043229908848
AREA::490G00007926,E01004349,537695.0,195377.0,68.70853,1680.9544907581526,6914,0,16839.564632139394
AREA::490G00007927,E01000856,528895.0,184285.0,1275.27064,307.7174028227848,1440,2,4066.760012589875
AREA::490G00007928,E01001121,535357.0,161843.0,35.78413,5320.202492621874,5411,0,19287.088245766907
AREA::490G00007930,E01002319,551790.0,187308.0,51.1968,1235.4639816684257,6886,4,22832.145431386863
AREA::490G00007931,E01001018,531815.0,158033.0,2.90254,8077.011301372557,5411,0,22418.855122418718
AREA::490G00007932,E01002479,509882.0,189681.0,62.18573,701.0230365707537,662,0,22194.43858267201
AREA::490G00007935,E01002481,510425.0,189311.0,151.93422999999999,934.4463076087369,662,0,21546.64198895039
AREA::490G00007937,E01002338,550707.0,189860.0,36.673989999999996,1541.6180622968843,6886,4,22742.567357270815
AREA::490G00007938,E01003359,526158.0,170103.0,737.96669,436.62933540234354,711,4,10984.564624963523
AREA::490G00007939,E01001225,517904.0,180998.0,2017.7269900000001,107.56882069926996,560,4,12145.68190757522
AREA::490G00007943,E01000765,540544.0,166389.0,207.06928,6721.041222244631,5376,0,17499.60468124923
AREA::490G00007944,E01002546,511193.0,180865.0,625.00699,1783.2018954678126,3187,0,18847.21562990141
AREA::490G00007945,E01004118,523871.0,164885.0,59.65688,4129.707589279773,647,4,16676.587930389116
AREA::490G00007946,E01002401,508910.0,181814.0,2105.99567,2516.879864038012,3186,4,21172.54979920935
AREA::490G00007947,E01000762,540178.0,167613.0,46.00542,6009.063570973434,5378,0,16307.13218196259
AREA::490G00007948,E01000762,540168.0,167764.0,20.372059999999998,5928.580605844876,5378,0,16182.912129774419
AREA::490G00007949,E01000767,539734.0,166373.0,18.9914,5952.684025808152,5376,0,17038.605107226354
AREA::490G00007951,E01000767,540443.0,166212.0,140.78843,6676.463418440804,5376,0,17581.46302217196
AREA::490G00007952,E01002423,508736.0,181874.0,407.34327,2634.548585621453,3186,4,21350.26587656463
AREA::490G00007953,E01000762,540462.0,167862.0,130.04493,6147.30542595697,5378,0,16293.205485723181
AREA::490G00007954,E01000765,540535.0,166095.0,16.10871,6800.515870955057,5376,0,17730.222700237016
AREA::490G00007957,E01000830,538071.0,168500.0,5.69248,3736.677702184121,5397,0,14344.041620129245
AREA::490G00007959,E01000520,520317.0,189035.0,650.24161,1011.0881243094175,624,0,13011.986973556344
AREA::490G00007960,E01004736,529735.0,180527.0,6326.50366,184.8279662358873,674,1,332.74164151785993
AREA::490G00007961,E01000709,536891.0,169811.0,2.73261,2095.31906878165,5378,0,12599.339228705607
AREA::490G00007962,E01000709,536875.0,169825.0,5.786679999999999,2075.532220901425,5378,0,12578.887748922796
AREA::490G00007963,E01002381,553821.0,188581.0,15.801609999999998,681.6010563372096,7473,0,25160.71082064257
AREA::490G00007964,E01033884,533068.0,180208.0,928.07533,385.42811353119083,635,2,3038.9282650302885
AREA::490G00007965,E01004643,523392.0,174175.0,282.48548,1209.3247931272233,567,4,9090.137512711235
AREA::490G00007966,E01003663,547080.0,188712.0,72.01622,1260.5752655038095,6874,0,18972.919569744663
AREA::490G00007968,E01001134,535748.0,166449.0,31.53316,2460.0564582500756,5376,0,15058.234292240242
AREA::490G00007969,E01000456,547203.0,176379.0,32.11455,2684.7675049351137,5131,4,17629.253103861207
AREA::490G00007971,E01002758,530025.0,187302.0,129.09931,591.3459224514869,7406,2,6921.005851753052
AREA::490G00007972,E01002555,508965.0,174415.0,400.88324,883.1837662183689,781,1,21897.39521038975
AREA::490G00007973,E01000434,552429.0,176931.0,396.73124,5505.807893084821,5131,4,22659.18191374084
AREA::490G00007974,E01004394,536244.0,188887.0,289.39251,195.34584715319647,6973,0,10531.672991505196
AREA::490G00007976,E01002758,530100.0,187311.0,348.32114,517.5712511336,7406,2,6930.314278587949
AREA::490G00007977,E01003237,539924.0,171396.0,364.64567999999997,4565.320495017035,5437,0,13361.973095317922
AREA::490G00007981,E01002150,513602.0,191237.0,122.91863,559.0536646870316,1398,2,19694.246875674125
AREA::490G00007982,E01003870,515920.0,173817.0,75.96424999999999,2541.832564524899,686,0,15565.702425525165
AREA::490G00007983,E01002225,515489.0,193672.0,22.12193,2346.8516851861614,714,4,19702.987235442244
AREA::490G00007986,E01003257,534747.0,172559.0,1.2134199999999995,769.2688899208131,5362,0,9132.143943236988
AREA::490G00007988,E01002336,550950.0,190731.0,77.80400999999999,2297.668655398337,6886,4,23336.69976667652
AREA::490G00007989,E01002336,551160.0,190552.0,236.35912,2089.4341937471972,6886,4,23446.899944342324
AREA::490G00007990,E01000477,519389.0,183915.0,208.19582,378.48985364426454,717,4,11216.290875329509
AREA::490G00007991,E01000622,521602.0,186751.0,82.33649,1377.7834459657593,649,4,10567.664074903214
AREA::490G00007992,E01003263,540315.0,172973.0,162.63371,3668.864371679281,940,3,12671.914811898003
AREA::490G00007993,E01001064,535861.0,163697.0,38.48092,4406.36943100553,5411,0,17672.288618059632
AREA::490G00007995,E01003845,513713.0,172893.0,261.37061,3081.792079376325,611,4,17956.758755410177
AREA::490G00007996,E01003770,546597.0,188669.0,199.39085,1377.339464329691,6878,0,18520.904756517702
AREA::490G00007997,E01002534,508324.0,187699.0,0.85878,904.6555733406066,762,0,22910.1991261534
AREA::490G00007G,E01002794,531495.0,183333.0,17630.54323,242.11968032924804,507,1,3293.755455403452
AREA::490G000080,E01000680,547357.0,161930.0,0.0,14702.148452219904,5376,0,25308.60979982899
AREA::490G00008000,E01000666,541708.0,163693.0,12.407869999999999,8885.113567710416,5376,0,20365.942649433146
AREA::490G00008001,E01001061,536158.0,163046.0,1.50056,5025.214926995661,5411,0,18384.928637337704
AREA::490G00008002,E01004570,522264.0,173247.0,193.26778,2463.2764888560732,705,0,10548.310575632479
AREA::490G00008003,E01003257,534759.0,172552.0,7.06229,762.8742524164779,5362,0,9144.335186332575
AREA::490G00008004,E01000375,552033.0,174538.0,172.83764,6508.722779641316,5131,4,22761.736533050374
AREA::490G00008005,E01002653,514895.0,175344.0,227.86434,1071.4173140056414,612,4,15954.958163530233
AREA::490G00008006,E01002455,508098.0,182186.0,219.72005,2878.937651287363,3174,4,22010.136778311942
AREA::490G00008008,E01002534,508364.0,187492.0,5.51256,696.1570325556164,762,0,22806.911693607268
AREA::490G00008009,E01003882,515732.0,173129.0,1295.49388,3103.3342288060458,686,0,16035.545141965084
AREA::490G00008010,E01002655,514291.0,175118.0,159.45168,1085.5413130556653,612,4,16599.434267468274
AREA::490G00008011,E01000666,541645.0,163679.0,1.0111999999999999,8838.421584825635,5376,0,20341.389455983583
AREA::490G00008012,E01001061,536189.0,163055.0,3.6881599999999994,5044.415978336838,5411,0,18386.796920616707
AREA::490G00008013,E01002409,508074.0,182190.0,233.73169,2865.396656660296,3174,4,22034.384062187895
AREA::490G00008019,E01002444,505503.0,176933.0,859.55416,1083.2252497929305,783,1,24772.13484946342
AREA::490G00008021,E01002447,507610.0,176951.0,280.91917,1111.6259811429977,780,1,22684.811570740454
AREA::490G00008030,E01001182,531123.0,168294.0,204.13509,2428.5559623982313,5411,0,12135.958552994485
AREA::490G00008031,E01002756,530344.0,187693.0,165.73368,316.51224304914336,7406,2,7318.568439250944
AREA::490G00008033,E01000060,548961.0,186521.0,250.24860999999999,1668.6629378037974,6874,0,19898.01319227626
AREA::490G00008036,E01002316,553263.0,191234.0,679.42162,1638.8618764252221,6879,0,25639.306737897576
AREA::490G00008037,E01004062,534377.0,176066.0,803.94409,330.3407331831786,5423,2,6122.162526428059
AREA::490G00008038,E01001112,533245.0,167862.0,165.63447,937.6444481310842,5376,0,12924.236225015387
AREA::490G00008039,E01001112,533651.0,167930.0,19.33176,553.9636971659277,5376,0,12965.727515261147
AREA::490G00008040,E01004613,527693.0,171871.0,387.06735,500.1852287919217,727,4,8826.119249137755
AREA::490G00008041,E01004072,533689.0,174431.0,514.00452,1890.1306833126646,5421,0,6982.945295503897
AREA::490G00008042,E01000172,527917.0,195680.0,114.91436,725.4968476425641,550,4,15444.775492055558
AREA::490G00008048,E01001875,522056.0,180948.0,37.38575,417.8638012095633,563,4,7998.123092326099
AREA::490G00008049,E01003561,541302.0,185003.0,157.73747,634.8330489191627,7467,2,12179.109491255918
AREA::490G00008051,E01000199,524112.0,190639.0,75.95717,814.1806279760639,643,0,11844.688598692665
AREA::490G00008052,E01000151,521717.0,190881.0,63.59735,1002.0686083977812,551,4,13394.868009801366
AREA::490G00008053,E01000223,523587.0,186901.0,620.0851,1072.083335104773,529,4,9169.198929023189
AREA::490G00008054,E01000196,525023.0,190464.0,1121.21467,326.79455320923455,578,4,11259.529741512299
AREA::490G00008055,E01033918,521744.0,190112.0,27.41428,451.2024954915399,551,4,12783.444801773894
AREA::490G00008056,E01000237,522786.0,189150.0,632.57078,551.4801218207248,601,4,11376.680754947816
AREA::490G00008057,E01000237,522690.0,188911.0,953.70304,403.86200510001436,601,4,11255.897831803557
AREA::490G00008058,E01000139,524567.0,186224.0,268.9183,1432.3826866659674,584,4,8001.795923416193
AREA::490G00008059,E01000222,524271.0,187037.0,479.68203,981.0821538532817,529,4,8804.232220926478
AREA::490G00008061,E01000139,525090.0,186054.0,79.82906,1315.5623512554291,594,4,7525.029235823606
AREA::490G00008062,E01000279,522197.0,193877.0,28.562089999999998,3050.5523299524098,643,0,15606.42768220838
AREA::490G00008063,E01003261,535467.0,174044.0,131.76674,428.43902716722715,5418,0,8347.158678256932
AREA::490G00008064,E01000139,524510.0,186197.0,200.81171,1483.907017727328,584,4,8021.248780582734
AREA::490G00008066,E01004132,524020.0,165603.0,3.2055499999999997,3423.160235886355,647,4,15954.857567524694
AREA::490G00008067,E01001268,514381.0,183150.0,93.76279,866.8112425507087,589,4,15896.030007520745
AREA::490G00008069,E01000203,524805.0,189416.0,1770.3293,1338.7004879394515,578,4,10439.045262858093
AREA::490G00008070,E01000211,524809.0,189308.0,458.5517,1438.9305380071485,578,4,10343.691507387486
AREA::490G00008072,E01002094,532882.0,190878.0,73.45098,941.6081987748407,6956,0,10876.49359858222
AREA::490G00008073,E01003266,541564.0,171868.0,335.90157,5314.267692835095,940,3,14332.203912866995
AREA::490G00008074,E01004493,525924.0,173433.0,533.15714,1203.6181032833863,705,0,8072.59586502384
AREA::490G00008075,E01003276,537046.0,174864.0,23.77801,1107.9733751313702,5404,4,8922.187680160063
AREA::490G00008076,E01003276,537098.0,174877.0,41.846109999999996,1128.993356933512,5404,4,8955.116526321699
AREA::490G00008077,E01000555,523112.0,185461.0,90.24028,616.8443461756259,765,4,8586.06335872267
AREA::490G00008078,E01002273,555159.0,187857.0,58.726639999999996,1089.1815158410975,737,0,26213.664394738862
AREA::490G00008079,E01001700,543886.0,177937.0,720.15535,928.6241315934882,573,3,14065.95322045399
AREA::490G00008080,E01003141,530582.0,170074.0,1309.93225,3422.4590256860865,726,4,10321.55768283063
AREA::490G00008081,E01001162,532594.0,170599.0,28.034,1495.1645394403922,5356,0,10111.435308599863
AREA::490G00008089,E01004293,534407.0,180236.0,51.00757,617.122354156775,1085,4,4375.403295697438
AREA::490G00008092,E01003778,540310.0,188727.0,121.95591,171.506257639561,703,4,13238.273754534615
AREA::490G00008093,E01004514,525998.0,174689.0,549.28107,1484.5830316212566,5595,2,6977.690162224173
AREA::490G00008095,E01003792,541186.0,186735.0,93.50938,1276.1387071944805,6883,4,12835.124463751803
AREA::490G00008098,E01033744,544735.0,179282.0,181.15201,939.6855857147112,6562,4,14742.02163883909
AREA::490G00008099,E01003660,541375.0,192481.0,4.29855,466.3298528432855,688,0,16583.9766340887
AREA::490G000081,E01000680,547550.0,161300.0,0.0,15155.617532049917,5376,0,25901.637342067777
AREA::490G00008100,E01003774,540431.0,189229.0,69.96178,505.7581206550389,703,4,13652.278674272658
AREA::490G00008102,E01000178,527054.0,189846.0,93.79786,683.2448388288368,565,4,9923.03506997733
AREA::490G00008103,E01001552,535949.0,199760.0,246.31402,1182.8989813166634,6952,0,20261.610646737834
AREA::490G00008106,E01003432,530026.0,168153.0,15.03211,2966.146416227628,5411,0,12228.002616944437
AREA::490G00008109,E01002505,510489.0,180850.0,1567.68835,1602.7059150074913,3186,4,19550.626230379425
AREA::490G00008110,E01001384,516737.0,179824.0,334.59854,770.0563220628006,655,4,13308.661014542373
AREA::490G00008113,E01002633,511024.0,178372.0,734.27689,1671.7973112790917,3186,4,19115.86202607667
AREA::490G00008114,E01002619,512446.0,177287.0,554.47643,1115.754362296043,613,3,17858.067644624934
AREA::490G00008115,E01002633,511344.0,177467.0,586.0427,1535.901703294407,613,3,18915.800168113426
AREA::490G00008116,E01000358,549180.0,176286.0,233.07434,3322.2354756331406,5131,4,19579.02809130218
AREA::490G00008117,E01002455,508367.0,182038.0,109.72352,2939.4659804120884,3186,4,21730.267784820324
AREA::490G00008122,E01032639,532114.0,178762.0,1113.61453,431.68689121260155,570,4,2635.822641984851
AREA::490G00008123,E01002056,532886.0,188197.0,942.44965,560.340075311413,6968,2,8320.081730367798
AREA::490G00008125,E01034038,513151.0,175430.0,1369.50137,683.1628367392449,611,4,17593.978799577995
AREA::490G00008126,E01002649,513543.0,174992.0,719.97485,979.676027012236,611,4,17349.190240469437
AREA::490G00008128,E01004379,538449.0,191994.0,357.19515,200.4896783156255,6919,0,14341.33864044776
AREA::490G00008130,E01002181,514801.0,189162.0,141.05687,702.3819382950505,597,4,17582.669023785893
AREA::490G00008132,E01004455,537420.0,191682.0,906.65874,1142.4014666968103,6919,0,13500.577654307981
AREA::490G00008133,E01004458,536534.0,189626.0,767.45157,814.5477404034812,522,4,11301.328461734045
AREA::490G00008134,E01004398,536086.0,190723.0,729.5536999999999,1391.2833998853,522,4,11982.640276666909
AREA::490G00008138,E01004383,538753.0,191279.0,46.81672,579.3701560986666,6919,0,13956.624412801257
AREA::490G00008139,E01000685,546346.0,163813.0,20.18519,13039.605481421286,5376,0,23250.375652879244
AREA::490G00008143,E01002791,531660.0,184700.0,4626.38917,190.10776157851805,603,3,4614.936294251525
AREA::490G00008144,E01002791,531782.0,184535.0,169.29528,392.90050777866645,603,3,4506.797088842585
AREA::490G00008145,E01002738,532006.0,184972.0,322.82235,396.6988782439396,1441,4,4996.605347633531
AREA::490G00008146,E01002719,531891.0,184788.0,421.08497,319.50455116043463,603,3,4782.269126680346
AREA::490G00008147,E01003333,536249.0,171558.0,457.48935,886.8202874440186,5437,0,10792.198756509259
AREA::490G00008149,E01002791,531788.0,184748.0,2042.65547,240.36296763916317,603,3,4706.081703498145
AREA::490G00008152,E01000218,524277.0,188146.0,400.66803,455.6080765409782,529,4,9666.347500478141
AREA::490G00008153,E01002306,550688.0,191973.0,294.29968,3475.628180631524,6877,0,23684.640170372022
AREA::490G00008155,E01002915,520243.0,166703.0,15.86474,5749.5765626132425,647,4,16821.158253818314
AREA::490G00008156,E01002790,531628.0,184528.0,1017.15674,348.81477636811655,603,3,4442.7969793813445
AREA::490G00008157,E01000218,524367.0,188029.0,581.29147,502.3567153023593,529,4,9518.760055805587
AREA::490G00008158,E01002008,528151.0,187492.0,66.82413,788.5003843314241,604,4,7356.0865954663695
AREA::490G00008159,E01002010,528099.0,188143.0,210.44925999999998,437.4319026912513,604,4,7999.554300084474
AREA::490G00008160,E01002008,528325.0,187554.0,733.99243,660.9702054487244,604,4,7373.778542918142
AREA::490G00008162,E01002011,528511.0,188580.0,78.95334,399.9175096103669,604,4,8339.252364570819
AREA::490G00008163,E01001684,544791.0,177076.0,16.13166,2072.795884253378,573,3,15122.56836651764
AREA::490G00008164,E01002433,510193.0,188056.0,20.20058,794.3277908193363,693,0,21273.713968181484
AREA::490G00008167,E01003192,537707.0,170962.0,140.93573,2431.1008937425345,5437,0,12148.764957805382
AREA::490G00008168,E01003062,533362.0,170940.0,66.91886,828.9004765350301,5356,0,10010.397844241756
