MSOA11CD,hour,od_origin,od_destination
E02000882,5,0.0,33.0
E02000882,18,217.0,249.0
E02000882,19,199.0,237.0
E02000882,20,123.0,150.0
E02000882,21,49.0,88.0
E02000882,22,32.0,56.0
E02000882,23,44.0,103.0
E02000883,4,0.0,20.0
E02000883,5,63.0,11.0
E02000883,18,391.0,289.0
E02000883,19,213.0,278.0
E02000883,20,154.0,116.0
E02000883,21,105.0,62.0
E02000883,22,36.0,34.0
E02000883,23,14.0,0.0
E02000884,0,68.0,44.0
E02000884,1,25.0,24.0
E02000884,5,13.0,20.0
E02000884,18,683.0,592.0
E02000884,19,592.0,479.0
E02000884,20,301.0,255.0
E02000884,21,277.0,258.0
E02000884,22,147.0,149.0
E02000884,23,151.0,74.0
E02000885,0,20.0,20.0
E02000885,1,15.0,15.0
E02000885,5,66.0,0.0
E02000885,18,180.0,112.0
E02000885,19,71.0,135.0
E02000885,20,54.0,51.0
E02000885,21,30.0,40.0
E02000885,22,20.0,20.0
E02000885,23,24.0,24.0
E02000886,5,0.0,16.0
E02000886,18,263.0,269.0
E02000886,19,174.0,204.0
E02000886,20,155.0,173.0
E02000886,21,52.0,105.0
E02000886,22,45.0,73.0
E02000886,23,16.0,45.0
E02000887,4,11.0,0.0
E02000887,5,83.0,0.0
E02000887,18,267.0,261.0
E02000887,19,172.0,166.0
E02000887,20,93.0,138.0
E02000887,21,68.0,113.0
E02000887,22,58.0,29.0
E02000887,23,0.0,68.0
E02000888,0,11.0,0.0
E02000888,18,225.0,311.0
E02000888,19,114.0,118.0
E02000888,20,46.0,73.0
E02000888,21,68.0,74.0
E02000888,22,33.0,35.0
E02000888,23,42.0,37.0
E02000889,5,0.0,25.0
E02000889,18,156.0,177.0
E02000889,19,38.0,79.0
E02000889,20,38.0,44.0
E02000889,21,47.0,57.0
E02000889,22,22.0,27.0
E02000889,23,21.0,0.0
E02000890,0,23.0,21.0
E02000890,5,13.0,0.0
E02000890,18,600.0,655.0
E02000890,19,352.0,344.0
E02000890,20,188.0,188.0
E02000890,21,134.0,142.0
E02000890,22,76.0,83.0
E02000890,23,44.0,79.0
E02000891,0,14.0,43.0
E02000891,1,0.0,13.0
E02000891,4,10.0,0.0
E02000891,5,38.0,173.0
E02000891,18,923.0,692.0
E02000891,19,596.0,443.0
E02000891,20,335.0,317.0
E02000891,21,277.0,268.0
E02000891,22,155.0,125.0
E02000891,23,63.0,44.0
E02000893,0,11.0,21.0
E02000893,4,10.0,22.0
E02000893,5,13.0,0.0
E02000893,18,260.0,397.0
E02000893,19,192.0,390.0
E02000893,20,142.0,246.0
E02000893,21,87.0,131.0
E02000893,22,27.0,69.0
E02000893,23,14.0,44.0
E02000894,0,29.0,13.0
E02000894,5,39.0,0.0
E02000894,18,167.0,297.0
E02000894,19,133.0,215.0
E02000894,20,53.0,148.0
E02000894,21,31.0,114.0
E02000894,22,70.0,62.0
E02000894,23,51.0,51.0
E02000895,0,0.0,12.0
E02000895,1,0.0,13.0
E02000895,4,10.0,10.0
E02000895,5,54.0,26.0
E02000895,18,167.0,216.0
E02000895,19,124.0,135.0
E02000895,20,69.0,112.0
E02000895,21,68.0,65.0
E02000895,22,24.0,82.0
E02000895,23,24.0,45.0
E02000896,1,0.0,10.0
E02000896,2,0.0,10.0
E02000896,5,0.0,74.0
E02000896,18,465.0,446.0
E02000896,19,382.0,367.0
E02000896,20,168.0,142.0
E02000896,21,171.0,135.0
E02000896,22,72.0,104.0
E02000896,23,36.0,24.0
E02000897,0,0.0,32.0
E02000897,18,301.0,586.0
E02000897,19,274.0,345.0
E02000897,20,129.0,221.0
E02000897,21,69.0,149.0
E02000897,22,22.0,95.0
E02000897,23,21.0,80.0
E02000898,5,11.0,11.0
E02000898,18,251.0,290.0
E02000898,19,145.0,222.0
E02000898,20,86.0,97.0
E02000898,21,85.0,63.0
E02000898,22,23.0,28.0
E02000898,23,0.0,31.0
E02000899,0,51.0,0.0
E02000899,2,12.0,12.0
E02000899,3,20.0,20.0
E02000899,4,80.0,26.0
E02000899,5,111.0,36.0
E02000899,18,511.0,592.0
E02000899,19,406.0,488.0
E02000899,20,161.0,249.0
E02000899,21,92.0,213.0
E02000899,22,93.0,145.0
E02000899,23,108.0,42.0
E02000900,0,10.0,10.0
E02000900,3,0.0,141.0
E02000900,4,26.0,38.0
E02000900,5,82.0,42.0
E02000900,18,607.0,620.0
E02000900,19,402.0,530.0
E02000900,20,308.0,367.0
E02000900,21,249.0,179.0
E02000900,22,80.0,33.0
E02000900,23,44.0,40.0
E02000901,0,21.0,11.0
E02000901,5,101.0,37.0
E02000901,18,740.0,837.0
E02000901,19,510.0,606.0
E02000901,20,332.0,383.0
E02000901,21,179.0,207.0
E02000901,22,132.0,122.0
E02000901,23,66.0,54.0
E02000902,0,12.0,0.0
E02000902,1,13.0,0.0
E02000902,5,52.0,0.0
E02000902,18,246.0,357.0
E02000902,19,259.0,215.0
E02000902,20,121.0,152.0
E02000902,21,39.0,119.0
E02000902,22,12.0,22.0
E02000902,23,0.0,14.0
E02000903,0,12.0,59.0
E02000903,1,0.0,13.0
E02000903,5,110.0,69.0
E02000903,18,355.0,638.0
E02000903,19,313.0,421.0
E02000903,20,230.0,251.0
E02000903,21,112.0,236.0
E02000903,22,55.0,146.0
E02000903,23,12.0,136.0
E02000904,0,12.0,55.0
E02000904,1,0.0,55.0
E02000904,5,0.0,31.0
E02000904,18,349.0,758.0
E02000904,19,321.0,500.0
E02000904,20,203.0,263.0
E02000904,21,82.0,201.0
E02000904,22,54.0,161.0
E02000904,23,30.0,127.0
E02000905,0,0.0,40.0
E02000905,1,26.0,0.0
E02000905,2,10.0,0.0
E02000905,3,10.0,0.0
E02000905,5,32.0,26.0
E02000905,18,527.0,672.0
E02000905,19,435.0,481.0
E02000905,20,294.0,321.0
E02000905,21,139.0,158.0
E02000905,22,56.0,81.0
E02000905,23,46.0,30.0
E02000906,0,0.0,19.0
E02000906,18,227.0,425.0
E02000906,19,209.0,341.0
E02000906,20,123.0,232.0
E02000906,21,79.0,138.0
E02000906,22,50.0,170.0
E02000906,23,35.0,124.0
E02000907,0,48.0,61.0
E02000907,1,28.0,28.0
E02000907,2,19.0,38.0
E02000907,3,44.0,28.0
E02000907,4,20.0,20.0
E02000907,5,212.0,81.0
E02000907,18,738.0,603.0
E02000907,19,437.0,420.0
E02000907,20,247.0,271.0
E02000907,21,164.0,232.0
E02000907,22,77.0,139.0
E02000907,23,89.0,137.0
E02000908,0,87.0,116.0
E02000908,1,58.0,26.0
E02000908,2,12.0,12.0
E02000908,5,192.0,112.0
E02000908,18,799.0,857.0
E02000908,19,539.0,494.0
E02000908,20,315.0,358.0
E02000908,21,430.0,289.0
E02000908,22,273.0,254.0
E02000908,23,143.0,170.0
E02000909,5,106.0,0.0
E02000909,18,256.0,248.0
E02000909,19,186.0,291.0
E02000909,20,132.0,201.0
E02000909,21,78.0,77.0
E02000909,22,23.0,24.0
E02000909,23,0.0,29.0
E02000910,0,11.0,11.0
E02000910,5,0.0,66.0
E02000910,18,529.0,454.0
E02000910,19,423.0,320.0
E02000910,20,222.0,149.0
E02000910,21,176.0,122.0
E02000910,22,131.0,58.0
E02000910,23,47.0,11.0
E02000911,0,162.0,24.0
E02000911,4,90.0,98.0
E02000911,5,159.0,325.0
E02000911,18,2653.0,1802.0
E02000911,19,1721.0,1111.0
E02000911,20,1096.0,742.0
E02000911,21,720.0,435.0
E02000911,22,628.0,322.0
E02000911,23,409.0,182.0
E02000912,0,111.0,41.0
E02000912,1,25.0,35.0
E02000912,2,31.0,31.0
E02000912,3,32.0,32.0
E02000912,4,109.0,23.0
E02000912,5,110.0,90.0
E02000912,18,290.0,539.0
E02000912,19,203.0,367.0
E02000912,20,148.0,253.0
E02000912,21,139.0,193.0
E02000912,22,91.0,135.0
E02000912,23,42.0,72.0
E02000913,0,24.0,89.0
E02000913,1,88.0,46.0
E02000913,2,15.0,15.0
E02000913,3,22.0,22.0
E02000913,5,14.0,135.0
E02000913,18,510.0,684.0
E02000913,19,562.0,644.0
E02000913,20,430.0,265.0
E02000913,21,243.0,240.0
E02000913,22,168.0,103.0
E02000913,23,63.0,78.0
E02000914,0,83.0,63.0
E02000914,1,58.0,23.0
E02000914,2,11.0,11.0
E02000914,4,50.0,61.0
E02000914,5,131.0,55.0
E02000914,18,822.0,863.0
E02000914,19,520.0,733.0
E02000914,20,455.0,585.0
E02000914,21,354.0,353.0
E02000914,22,138.0,182.0
E02000914,23,58.0,116.0
E02000915,0,34.0,30.0
E02000915,18,270.0,352.0
E02000915,19,224.0,214.0
E02000915,20,193.0,192.0
E02000915,21,102.0,265.0
E02000915,22,74.0,88.0
E02000915,23,52.0,40.0
E02000916,0,13.0,13.0
E02000916,1,17.0,17.0
E02000916,2,35.0,16.0
E02000916,3,23.0,12.0
E02000916,4,48.0,53.0
E02000916,5,171.0,220.0
E02000916,18,523.0,706.0
E02000916,19,322.0,474.0
E02000916,20,249.0,292.0
E02000916,21,134.0,124.0
E02000916,22,92.0,117.0
E02000916,23,123.0,67.0
E02000917,0,10.0,20.0
E02000917,1,10.0,12.0
E02000917,2,0.0,10.0
E02000917,4,30.0,0.0
E02000917,5,74.0,12.0
E02000917,18,244.0,374.0
E02000917,19,158.0,295.0
E02000917,20,108.0,263.0
E02000917,21,82.0,109.0
E02000917,22,26.0,82.0
E02000917,23,0.0,26.0
E02000918,0,85.0,65.0
E02000918,1,13.0,13.0
E02000918,2,24.0,13.0
E02000918,4,0.0,14.0
E02000918,5,133.0,160.0
E02000918,18,1038.0,927.0
E02000918,19,1055.0,779.0
E02000918,20,630.0,484.0
E02000918,21,452.0,268.0
E02000918,22,252.0,153.0
E02000918,23,167.0,76.0
E02000919,0,14.0,14.0
E02000919,3,80.0,0.0
E02000919,5,39.0,0.0
E02000919,18,393.0,444.0
E02000919,19,321.0,348.0
E02000919,20,276.0,412.0
E02000919,21,226.0,211.0
E02000919,22,77.0,65.0
E02000919,23,45.0,48.0
E02000920,0,140.0,182.0
E02000920,1,56.0,43.0
E02000920,2,32.0,42.0
E02000920,3,32.0,42.0
E02000920,4,37.0,37.0
E02000920,5,341.0,237.0
E02000920,18,890.0,827.0
E02000920,19,883.0,588.0
E02000920,20,521.0,404.0
E02000920,21,303.0,227.0
E02000920,22,160.0,339.0
E02000920,23,233.0,282.0
E02000921,0,10.0,70.0
E02000921,1,10.0,10.0
E02000921,4,77.0,13.0
E02000921,5,58.0,0.0
E02000921,18,529.0,545.0
E02000921,19,253.0,457.0
E02000921,20,195.0,278.0
E02000921,21,124.0,228.0
E02000921,22,68.0,158.0
E02000921,23,45.0,89.0
E02000922,0,0.0,21.0
E02000922,4,111.0,37.0
E02000922,5,186.0,143.0
E02000922,18,510.0,838.0
E02000922,19,349.0,775.0
E02000922,20,189.0,435.0
E02000922,21,74.0,224.0
E02000922,22,107.0,189.0
E02000922,23,160.0,123.0
E02000923,18,333.0,329.0
E02000923,19,248.0,171.0
E02000923,20,136.0,125.0
E02000923,21,143.0,98.0
E02000923,22,11.0,22.0
E02000924,0,145.0,85.0
E02000924,1,64.0,64.0
E02000924,2,64.0,54.0
E02000924,3,63.0,50.0
E02000924,4,107.0,110.0
E02000924,5,229.0,258.0
E02000924,18,1123.0,1076.0
E02000924,19,696.0,796.0
E02000924,20,413.0,527.0
E02000924,21,344.0,354.0
E02000924,22,202.0,238.0
E02000924,23,125.0,165.0
E02000925,4,34.0,0.0
E02000925,5,54.0,20.0
E02000925,18,229.0,344.0
E02000925,19,155.0,218.0
E02000925,20,168.0,176.0
E02000925,21,184.0,167.0
E02000925,22,55.0,52.0
E02000926,0,24.0,23.0
E02000926,1,16.0,16.0
E02000926,5,62.0,0.0
E02000926,18,422.0,604.0
E02000926,19,235.0,372.0
E02000926,20,155.0,229.0
E02000926,21,96.0,158.0
E02000926,22,61.0,90.0
E02000926,23,15.0,40.0
E02000927,3,33.0,0.0
E02000927,5,52.0,80.0
E02000927,18,183.0,182.0
E02000927,19,71.0,152.0
E02000927,20,65.0,36.0
E02000927,21,63.0,72.0
E02000927,22,0.0,32.0
E02000928,0,0.0,16.0
E02000928,1,0.0,10.0
E02000928,3,0.0,21.0
E02000928,4,13.0,0.0
E02000928,5,74.0,28.0
E02000928,18,197.0,301.0
E02000928,19,111.0,157.0
E02000928,20,96.0,65.0
E02000928,21,79.0,66.0
E02000928,22,35.0,67.0
E02000928,23,31.0,23.0
E02000929,0,21.0,21.0
E02000929,2,0.0,12.0
E02000929,4,22.0,26.0
E02000929,5,65.0,44.0
E02000929,18,347.0,390.0
E02000929,19,274.0,239.0
E02000929,20,113.0,151.0
E02000929,21,75.0,121.0
E02000929,22,42.0,95.0
E02000929,23,16.0,50.0
E02000930,0,52.0,31.0
E02000930,1,19.0,0.0
E02000930,5,12.0,34.0
E02000930,18,722.0,643.0
E02000930,19,516.0,485.0
E02000930,20,354.0,279.0
E02000930,21,253.0,151.0
E02000930,22,207.0,100.0
E02000930,23,125.0,47.0
E02000931,0,18.0,18.0
E02000931,18,110.0,103.0
E02000931,19,18.0,40.0
E02000931,20,23.0,66.0
E02000931,21,10.0,102.0
E02000931,22,18.0,30.0
E02000931,23,22.0,22.0
E02000932,0,76.0,38.0
E02000932,1,48.0,44.0
E02000932,2,52.0,29.0
E02000932,3,12.0,12.0
E02000932,4,0.0,17.0
E02000932,5,28.0,142.0
E02000932,18,1859.0,1513.0
E02000932,19,1162.0,1019.0
E02000932,20,897.0,539.0
E02000932,21,585.0,407.0
E02000932,22,345.0,296.0
E02000932,23,259.0,151.0
E02000933,2,0.0,10.0
E02000933,4,26.0,29.0
E02000933,18,424.0,548.0
E02000933,19,251.0,266.0
E02000933,20,165.0,151.0
E02000933,21,66.0,99.0
E02000933,22,30.0,77.0
E02000933,23,0.0,37.0
E02000934,0,78.0,89.0
E02000934,1,32.0,40.0
E02000934,2,41.0,29.0
E02000934,3,16.0,16.0
E02000934,4,41.0,89.0
E02000934,5,56.0,137.0
E02000934,18,2038.0,1798.0
E02000934,19,1257.0,1052.0
E02000934,20,826.0,807.0
E02000934,21,446.0,636.0
E02000934,22,409.0,426.0
E02000934,23,259.0,200.0
E02000935,0,12.0,52.0
E02000935,1,11.0,11.0
E02000935,5,70.0,96.0
E02000935,18,240.0,338.0
E02000935,19,171.0,279.0
E02000935,20,138.0,183.0
E02000935,21,69.0,83.0
E02000935,22,29.0,113.0
E02000935,23,30.0,126.0
E02000936,5,0.0,17.0
E02000936,18,364.0,395.0
E02000936,19,315.0,181.0
E02000936,20,137.0,146.0
E02000936,21,45.0,55.0
E02000936,22,34.0,60.0
E02000936,23,0.0,63.0
E02000937,5,18.0,0.0
E02000937,18,137.0,172.0
E02000937,19,84.0,174.0
E02000937,20,47.0,82.0
E02000937,21,0.0,16.0
E02000937,22,17.0,57.0
E02000937,23,0.0,33.0
E02000938,0,28.0,41.0
E02000938,5,43.0,23.0
E02000938,18,391.0,784.0
E02000938,19,304.0,504.0
E02000938,20,339.0,428.0
E02000938,21,187.0,210.0
E02000938,22,63.0,117.0
E02000938,23,45.0,105.0
E02000939,3,0.0,28.0
E02000939,4,0.0,12.0
E02000939,18,115.0,138.0
E02000939,19,47.0,73.0
E02000939,20,129.0,85.0
E02000939,21,18.0,18.0
E02000939,22,17.0,17.0
E02000940,0,34.0,20.0
E02000940,2,0.0,67.0
E02000940,4,0.0,16.0
E02000940,5,45.0,46.0
E02000940,18,841.0,772.0
E02000940,19,672.0,562.0
E02000940,20,403.0,325.0
E02000940,21,231.0,211.0
E02000940,22,127.0,96.0
E02000940,23,75.0,62.0
E02000941,18,185.0,325.0
E02000941,19,135.0,173.0
E02000941,20,51.0,89.0
E02000941,21,0.0,45.0
E02000941,22,0.0,23.0
E02000941,23,12.0,33.0
E02000942,0,20.0,0.0
E02000942,5,10.0,32.0
E02000942,18,361.0,390.0
E02000942,19,214.0,273.0
E02000942,20,155.0,130.0
E02000942,21,52.0,58.0
E02000942,22,34.0,14.0
E02000942,23,16.0,0.0
E02000943,0,31.0,13.0
E02000943,3,36.0,0.0
E02000943,4,0.0,10.0
E02000943,5,83.0,0.0
E02000943,18,904.0,657.0
E02000943,19,578.0,392.0
E02000943,20,278.0,209.0
E02000943,21,191.0,97.0
E02000943,22,140.0,163.0
E02000943,23,65.0,43.0
E02000944,0,0.0,10.0
E02000944,5,58.0,0.0
E02000944,18,317.0,541.0
E02000944,19,93.0,232.0
E02000944,20,122.0,127.0
E02000944,21,27.0,77.0
E02000944,22,10.0,39.0
E02000944,23,0.0,11.0
E02000945,0,47.0,112.0
E02000945,1,18.0,18.0
E02000945,2,18.0,18.0
E02000945,4,12.0,46.0
E02000945,5,71.0,12.0
E02000945,18,625.0,689.0
E02000945,19,411.0,458.0
E02000945,20,267.0,344.0
E02000945,21,226.0,297.0
E02000945,22,108.0,199.0
E02000945,23,73.0,175.0
E02000946,2,34.0,0.0
E02000946,18,345.0,408.0
E02000946,19,210.0,302.0
E02000946,20,145.0,94.0
E02000946,21,80.0,36.0
E02000946,22,49.0,36.0
E02000946,23,21.0,10.0
E02000947,2,14.0,23.0
E02000947,5,14.0,0.0
E02000947,18,180.0,375.0
E02000947,19,143.0,195.0
E02000947,20,64.0,105.0
E02000947,21,44.0,46.0
E02000948,0,0.0,18.0
E02000948,18,166.0,401.0
E02000948,19,141.0,279.0
E02000948,20,53.0,167.0
E02000948,21,68.0,124.0
E02000948,22,27.0,91.0
E02000948,23,10.0,36.0
E02000949,0,34.0,14.0
E02000949,5,12.0,11.0
E02000949,18,237.0,221.0
E02000949,19,194.0,115.0
E02000949,20,144.0,82.0
E02000949,21,39.0,47.0
E02000949,22,54.0,50.0
E02000949,23,78.0,13.0
E02000950,0,11.0,31.0
E02000950,1,10.0,10.0
E02000950,5,32.0,10.0
E02000950,18,273.0,380.0
E02000950,19,122.0,234.0
E02000950,20,63.0,174.0
E02000950,21,35.0,82.0
E02000950,22,17.0,58.0
E02000950,23,13.0,43.0
E02000951,4,0.0,17.0
E02000951,5,0.0,13.0
E02000951,18,437.0,375.0
E02000951,19,264.0,198.0
E02000951,20,181.0,110.0
E02000951,21,150.0,76.0
E02000951,22,74.0,22.0
E02000951,23,26.0,0.0
E02000952,4,0.0,11.0
E02000952,5,23.0,0.0
E02000952,18,300.0,338.0
E02000952,19,115.0,209.0
E02000952,20,56.0,84.0
E02000952,21,79.0,59.0
E02000952,22,42.0,21.0
E02000953,0,0.0,49.0
E02000953,5,183.0,15.0
E02000953,18,190.0,130.0
E02000953,19,105.0,141.0
E02000953,20,50.0,185.0
E02000953,21,24.0,103.0
E02000953,22,0.0,48.0
E02000953,23,0.0,33.0
E02000954,18,85.0,168.0
E02000954,19,121.0,99.0
E02000954,20,40.0,50.0
E02000954,21,0.0,35.0
E02000954,22,13.0,23.0
E02000954,23,0.0,14.0
E02000955,1,0.0,21.0
E02000955,5,0.0,24.0
E02000955,18,152.0,177.0
E02000955,19,147.0,150.0
E02000955,20,84.0,76.0
E02000955,21,17.0,19.0
E02000955,22,55.0,12.0
E02000955,23,22.0,0.0
E02000956,0,12.0,12.0
E02000956,2,11.0,11.0
E02000956,5,140.0,172.0
E02000956,18,565.0,571.0
E02000956,19,505.0,431.0
E02000956,20,638.0,350.0
E02000956,21,195.0,86.0
E02000956,22,122.0,122.0
E02000956,23,78.0,70.0
E02000957,0,37.0,21.0
E02000957,1,12.0,12.0
E02000957,2,12.0,10.0
E02000957,3,0.0,60.0
E02000957,4,0.0,12.0
E02000957,5,110.0,162.0
E02000957,18,1417.0,1217.0
E02000957,19,1030.0,852.0
E02000957,20,698.0,605.0
E02000957,21,490.0,252.0
E02000957,22,303.0,242.0
E02000957,23,193.0,116.0
E02000958,2,23.0,0.0
E02000958,5,24.0,0.0
E02000958,18,236.0,319.0
E02000958,19,137.0,173.0
E02000958,20,51.0,87.0
E02000958,21,27.0,68.0
E02000958,22,0.0,44.0
E02000958,23,10.0,20.0
E02000959,5,49.0,13.0
E02000959,18,245.0,394.0
E02000959,19,205.0,287.0
E02000959,20,121.0,190.0
E02000959,21,52.0,159.0
E02000959,22,51.0,78.0
E02000959,23,15.0,66.0
E02000960,18,183.0,152.0
E02000960,19,65.0,159.0
E02000960,20,110.0,75.0
E02000960,21,29.0,48.0
E02000960,22,13.0,13.0
E02000960,23,13.0,13.0
E02000961,18,35.0,49.0
E02000961,19,31.0,54.0
E02000961,20,30.0,20.0
E02000961,21,24.0,11.0
E02000962,0,11.0,11.0
E02000962,1,0.0,13.0
E02000962,4,21.0,10.0
E02000962,5,40.0,23.0
E02000962,18,221.0,190.0
E02000962,19,115.0,138.0
E02000962,20,164.0,100.0
E02000962,21,74.0,63.0
E02000962,22,14.0,14.0
E02000962,23,32.0,12.0
E02000963,0,0.0,10.0
E02000963,2,0.0,12.0
E02000963,5,0.0,46.0
E02000963,18,147.0,215.0
E02000963,19,131.0,138.0
E02000963,20,84.0,159.0
E02000963,21,22.0,92.0
E02000963,22,52.0,93.0
E02000963,23,22.0,37.0
E02000964,0,18.0,18.0
E02000964,5,22.0,10.0
E02000964,18,400.0,365.0
E02000964,19,363.0,382.0
E02000964,20,215.0,330.0
E02000964,21,149.0,155.0
E02000964,22,102.0,75.0
E02000964,23,35.0,23.0
E02000965,5,24.0,0.0
E02000965,18,59.0,149.0
E02000965,19,61.0,119.0
E02000965,20,50.0,82.0
E02000965,21,22.0,15.0
E02000965,23,12.0,0.0
E02000966,2,0.0,39.0
E02000966,18,317.0,57.0
E02000966,19,165.0,60.0
E02000966,20,34.0,13.0
E02000966,21,12.0,0.0
E02000966,22,10.0,23.0
E02000967,0,33.0,22.0
E02000967,1,13.0,0.0
E02000967,2,0.0,32.0
E02000967,3,32.0,10.0
E02000967,5,58.0,192.0
E02000967,18,942.0,1076.0
E02000967,19,506.0,473.0
E02000967,20,362.0,335.0
E02000967,21,245.0,256.0
E02000967,22,168.0,171.0
E02000967,23,103.0,98.0
E02000968,0,10.0,22.0
E02000968,2,0.0,12.0
E02000968,18,254.0,430.0
E02000968,19,311.0,239.0
E02000968,20,133.0,164.0
E02000968,21,75.0,140.0
E02000968,22,61.0,111.0
E02000968,23,43.0,72.0
E02000969,0,43.0,53.0
E02000969,1,43.0,43.0
E02000969,2,55.0,16.0
E02000969,4,0.0,22.0
E02000969,5,25.0,11.0
E02000969,18,267.0,276.0
E02000969,19,137.0,275.0
E02000969,20,180.0,162.0
E02000969,21,86.0,120.0
E02000969,22,63.0,44.0
E02000969,23,30.0,58.0
E02000970,0,270.0,140.0
E02000970,1,67.0,54.0
E02000970,2,50.0,64.0
E02000970,3,49.0,222.0
E02000970,4,80.0,262.0
E02000970,5,177.0,493.0
E02000970,18,2903.0,1918.0
E02000970,19,1504.0,1067.0
E02000970,20,995.0,739.0
E02000970,21,692.0,550.0
E02000970,22,522.0,341.0
E02000970,23,388.0,186.0
E02000971,0,85.0,51.0
E02000971,2,18.0,21.0
E02000971,4,10.0,97.0
E02000971,5,38.0,115.0
E02000971,18,722.0,658.0
E02000971,19,474.0,502.0
E02000971,20,290.0,332.0
E02000971,21,209.0,284.0
E02000971,22,156.0,233.0
E02000971,23,130.0,118.0
E02000972,0,1076.0,678.0
E02000972,1,694.0,480.0
E02000972,2,557.0,444.0
E02000972,3,464.0,459.0
E02000972,4,330.0,953.0
E02000972,5,534.0,1397.0
E02000972,18,10566.0,8164.0
E02000972,19,6481.0,5216.0
E02000972,20,4771.0,3453.0
E02000972,21,3029.0,2137.0
E02000972,22,2465.0,1580.0
E02000972,23,1638.0,1042.0
E02000973,5,12.0,0.0
E02000973,18,283.0,315.0
E02000973,19,265.0,263.0
E02000973,20,105.0,114.0
E02000973,21,97.0,52.0
E02000973,22,74.0,62.0
E02000973,23,32.0,23.0
E02000974,0,35.0,48.0
E02000974,1,16.0,26.0
E02000974,2,10.0,10.0
E02000974,3,14.0,14.0
E02000974,4,0.0,89.0
E02000974,5,98.0,356.0
E02000974,18,867.0,741.0
E02000974,19,526.0,479.0
E02000974,20,433.0,289.0
E02000974,21,227.0,235.0
E02000974,22,260.0,300.0
E02000974,23,134.0,88.0
E02000975,0,23.0,45.0
E02000975,1,10.0,0.0
E02000975,3,0.0,17.0
E02000975,4,0.0,71.0
E02000975,5,14.0,171.0
E02000975,18,559.0,526.0
E02000975,19,234.0,316.0
E02000975,20,141.0,198.0
E02000975,21,113.0,153.0
E02000975,22,80.0,145.0
E02000975,23,68.0,120.0
E02000976,0,18.0,18.0
E02000976,4,0.0,34.0
E02000976,5,39.0,358.0
E02000976,18,637.0,681.0
E02000976,19,450.0,437.0
E02000976,20,281.0,277.0
E02000976,21,163.0,158.0
E02000976,22,164.0,179.0
E02000976,23,46.0,53.0
E02000977,0,1671.0,1348.0
E02000977,1,1114.0,935.0
E02000977,2,955.0,819.0
E02000977,3,1109.0,1337.0
E02000977,4,827.0,1251.0
E02000977,5,1114.0,2017.0
E02000977,18,11045.0,9451.0
E02000977,19,6964.0,5580.0
E02000977,20,4717.0,3973.0
E02000977,21,4317.0,3115.0
E02000977,22,4357.0,2815.0
E02000977,23,3047.0,1921.0
E02000978,0,59.0,43.0
E02000978,1,76.0,21.0
E02000978,2,43.0,33.0
E02000978,3,10.0,22.0
E02000978,4,29.0,48.0
E02000978,5,74.0,286.0
E02000978,18,2296.0,1945.0
E02000978,19,1642.0,1356.0
E02000978,20,1077.0,837.0
E02000978,21,882.0,566.0
E02000978,22,800.0,300.0
E02000978,23,213.0,82.0
E02000979,0,222.0,178.0
E02000979,1,98.0,127.0
E02000979,2,183.0,99.0
E02000979,3,73.0,68.0
E02000979,4,91.0,409.0
E02000979,5,294.0,736.0
E02000979,18,3574.0,2246.0
E02000979,19,1659.0,1103.0
E02000979,20,1138.0,881.0
E02000979,21,700.0,663.0
E02000979,22,651.0,524.0
E02000979,23,331.0,322.0
E02000980,4,62.0,0.0
E02000980,5,12.0,68.0
E02000980,18,646.0,479.0
E02000980,19,298.0,245.0
E02000980,20,256.0,129.0
E02000980,21,149.0,87.0
E02000980,22,154.0,99.0
E02000980,23,28.0,15.0
E02000981,5,0.0,46.0
E02000981,18,327.0,319.0
E02000981,19,256.0,243.0
E02000981,20,139.0,149.0
E02000981,21,75.0,88.0
E02000981,22,60.0,76.0
E02000981,23,11.0,10.0
E02000982,0,67.0,56.0
E02000982,1,61.0,87.0
E02000982,2,28.0,40.0
E02000982,3,21.0,35.0
E02000982,4,101.0,165.0
E02000982,5,124.0,418.0
E02000982,18,2932.0,2578.0
E02000982,19,1409.0,1376.0
E02000982,20,821.0,905.0
E02000982,21,600.0,799.0
E02000982,22,588.0,756.0
E02000982,23,358.0,310.0
E02000983,0,13.0,13.0
E02000983,1,11.0,11.0
E02000983,3,0.0,16.0
E02000983,4,14.0,27.0
E02000983,18,232.0,353.0
E02000983,19,200.0,237.0
E02000983,20,146.0,183.0
E02000983,21,161.0,154.0
E02000983,22,70.0,99.0
E02000983,23,19.0,29.0
E02006782,0,32.0,63.0
E02006782,1,20.0,20.0
E02006782,5,38.0,15.0
E02006782,18,260.0,410.0
E02006782,19,184.0,309.0
E02006782,20,175.0,216.0
E02006782,21,79.0,209.0
E02006782,22,78.0,110.0
E02006782,23,55.0,117.0
E02006783,0,31.0,58.0
E02006783,3,71.0,0.0
E02006783,4,46.0,16.0
E02006783,5,211.0,68.0
E02006783,18,520.0,526.0
E02006783,19,433.0,439.0
E02006783,20,235.0,240.0
E02006783,21,154.0,149.0
E02006783,22,38.0,58.0
E02006783,23,68.0,94.0
E02006784,0,93.0,17.0
E02006784,1,13.0,13.0
E02006784,3,11.0,0.0
E02006784,4,28.0,14.0
E02006784,5,116.0,87.0
E02006784,18,426.0,594.0
E02006784,19,361.0,474.0
E02006784,20,190.0,315.0
