LSOA21CD,MSOA21CD,LAD22CD,LAD22NM,MSOA11CD,CHNGIND
E01001734,E02000361,E09000012,Hackney,E02000361,U
E01001735,E02000363,E09000012,Hackney,E02000363,U
E01001736,E02000356,E09000012,Hackney,E02000356,U
E01001737,E02000356,E09000012,Hackney,E02000356,U
E01001738,E02000356,E09000012,Hackney,E02000356,U
E01001739,E02000356,E09000012,Hackney,E02000356,U
E01001740,E02000358,E09000012,Hackney,E02000358,U
E01001741,E02000353,E09000012,Hackney,E02000353,U
E01001742,E02000352,E09000012,Hackney,E02000352,U
E01001744,E02007109,E09000012,Hackney,E02000365,S
E01001745,E02000360,E09000012,Hackney,E02000360,U
E01001746,E02000360,E09000012,Hackney,E02000360,U
E01001747,E02000358,E09000012,Hackney,E02000358,U
E01001749,E02000364,E09000012,Hackney,E02000364,U
E01001750,E02007109,E09000012,Hackney,E02000365,S
E01001751,E02007109,E09000012,Hackney,E02000365,S
E01001753,E02000369,E09000012,Hackney,E02000369,U
E01001755,E02000369,E09000012,Hackney,E02000369,U
E01001756,E02007108,E09000012,Hackney,E02000365,S
E01001757,E02000360,E09000012,Hackney,E02000360,U
E01001758,E02000360,E09000012,Hackney,E02000360,U
E01001759,E02000360,E09000012,Hackney,E02000360,U
E01001760,E02000361,E09000012,Hackney,E02000361,U
E01001761,E02000360,E09000012,Hackney,E02000360,U
E01001762,E02000361,E09000012,Hackney,E02000361,U
E01001763,E02000364,E09000012,Hackney,E02000364,U
E01001764,E02000354,E09000012,Hackney,E02000354,U
E01001765,E02000354,E09000012,Hackney,E02000354,U
E01001767,E02000354,E09000012,Hackney,E02000354,U
E01001768,E02000350,E09000012,Hackney,E02000350,U
E01001769,E02000350,E09000012,Hackney,E02000350,U
E01001770,E02000354,E09000012,Hackney,E02000354,U
E01001772,E02000368,E09000012,Hackney,E02000368,U
E01001773,E02000369,E09000012,Hackney,E02000369,U
E01001774,E02000368,E09000012,Hackney,E02000368,U
E01001775,E02000368,E09000012,Hackney,E02000368,U
E01001776,E02000369,E09000012,Hackney,E02000369,U
E01001777,E02007111,E09000012,Hackney,E02000371,S
E01001780,E02007110,E09000012,Hackney,E02000371,S
E01001781,E02000370,E09000012,Hackney,E02000370,U
E01001783,E02000370,E09000012,Hackney,E02000370,U
E01001784,E02007110,E09000012,Hackney,E02000371,S
E01001785,E02000359,E09000012,Hackney,E02000359,U
E01001786,E02000357,E09000012,Hackney,E02000357,U
E01001787,E02000357,E09000012,Hackney,E02000357,U
E01001788,E02000357,E09000012,Hackney,E02000357,U
E01001789,E02000359,E09000012,Hackney,E02000359,U
E01001790,E02000357,E09000012,Hackney,E02000357,U
E01001791,E02000359,E09000012,Hackney,E02000359,U
E01001792,E02000355,E09000012,Hackney,E02000355,U
E01001793,E02000355,E09000012,Hackney,E02000355,U
E01001794,E02000355,E09000012,Hackney,E02000355,U
E01001795,E02000355,E09000012,Hackney,E02000355,U
E01001796,E02000355,E09000012,Hackney,E02000355,U
E01001798,E02006918,E09000012,Hackney,E02006918,U
E01001799,E02000347,E09000012,Hackney,E02000347,U
E01001800,E02000348,E09000012,Hackney,E02000348,U
E01001801,E02000352,E09000012,Hackney,E02000352,U
E01001802,E02000347,E09000012,Hackney,E02000347,U
E01001803,E02000352,E09000012,Hackney,E02000352,U
E01001804,E02000347,E09000012,Hackney,E02000347,U
E01001805,E02000353,E09000012,Hackney,E02000353,U
E01001806,E02000352,E09000012,Hackney,E02000352,U
E01001807,E02000347,E09000012,Hackney,E02000347,U
E01001808,E02000345,E09000012,Hackney,E02000345,U
E01001809,E02000345,E09000012,Hackney,E02000345,U
E01001811,E02000346,E09000012,Hackney,E02000346,U
E01001812,E02000347,E09000012,Hackney,E02000347,U
E01001813,E02000346,E09000012,Hackney,E02000346,U
E01001814,E02000345,E09000012,Hackney,E02000345,U
E01001815,E02000368,E09000012,Hackney,E02000368,U
E01001816,E02000364,E09000012,Hackney,E02000364,U
E01001819,E02000364,E09000012,Hackney,E02000364,U
E01001820,E02000368,E09000012,Hackney,E02000368,U
E01001821,E02000368,E09000012,Hackney,E02000368,U
E01001822,E02006921,E09000012,Hackney,E02006921,U
E01001823,E02000345,E09000012,Hackney,E02000345,U
E01001824,E02000348,E09000012,Hackney,E02000348,U
E01001825,E02000345,E09000012,Hackney,E02000345,U
E01001826,E02000348,E09000012,Hackney,E02000348,U
E01001827,E02006921,E09000012,Hackney,E02006921,U
E01001828,E02006918,E09000012,Hackney,E02006918,U
E01001829,E02000353,E09000012,Hackney,E02000353,U
E01001830,E02000358,E09000012,Hackney,E02000358,U
E01001831,E02000353,E09000012,Hackney,E02000353,U
E01001832,E02000353,E09000012,Hackney,E02000353,U
E01001833,E02000358,E09000012,Hackney,E02000358,U
E01001834,E02000358,E09000012,Hackney,E02000358,U
E01001835,E02000358,E09000012,Hackney,E02000358,U
E01001836,E02000366,E09000012,Hackney,E02000366,U
E01001837,E02000367,E09000012,Hackney,E02000367,U
E01001838,E02000363,E09000012,Hackney,E02000363,U
E01001839,E02000367,E09000012,Hackney,E02000367,U
E01001840,E02000366,E09000012,Hackney,E02000366,U
E01001841,E02000366,E09000012,Hackney,E02000366,U
E01001842,E02000367,E09000012,Hackney,E02000367,U
E01001843,E02000367,E09000012,Hackney,E02000367,U
E01001844,E02000366,E09000012,Hackney,E02000366,U
E01001845,E02000366,E09000012,Hackney,E02000366,U
E01001846,E02000362,E09000012,Hackney,E02000362,U
E01001847,E02000362,E09000012,Hackney,E02000362,U
E01001848,E02000362,E09000012,Hackney,E02000362,U
E01001849,E02000362,E09000012,Hackney,E02000362,U
E01001850,E02000363,E09000012,Hackney,E02000363,U
E01001851,E02000381,E09000013,Hammersmith and Fulham,E02000381,U
E01001852,E02000378,E09000013,Hammersmith and Fulham,E02000378,U
E01001853,E02000378,E09000013,Hammersmith and Fulham,E02000378,U
E01001854,E02000378,E09000013,Hammersmith and Fulham,E02000378,U
E01001855,E02000381,E09000013,Hammersmith and Fulham,E02000381,U
E01001856,E02000381,E09000013,Hammersmith and Fulham,E02000381,U
E01001857,E02000378,E09000013,Hammersmith and Fulham,E02000378,U
E01001858,E02000377,E09000013,Hammersmith and Fulham,E02000377,U
E01001859,E02000379,E09000013,Hammersmith and Fulham,E02000379,U
E01001860,E02000377,E09000013,Hammersmith and Fulham,E02000377,U
E01001861,E02000377,E09000013,Hammersmith and Fulham,E02000377,U
E01001862,E02000376,E09000013,Hammersmith and Fulham,E02000376,U
E01001863,E02000377,E09000013,Hammersmith and Fulham,E02000377,U
E01001864,E02000377,E09000013,Hammersmith and Fulham,E02000377,U
E01001865,E02000379,E09000013,Hammersmith and Fulham,E02000379,U
E01001866,E02000383,E09000013,Hammersmith and Fulham,E02000383,U
E01001867,E02000383,E09000013,Hammersmith and Fulham,E02000383,U
E01001868,E02000383,E09000013,Hammersmith and Fulham,E02000383,U
E01001869,E02000381,E09000013,Hammersmith and Fulham,E02000381,U
E01001870,E02000383,E09000013,Hammersmith and Fulham,E02000383,U
E01001871,E02000383,E09000013,Hammersmith and Fulham,E02000383,U
E01001872,E02000383,E09000013,Hammersmith and Fulham,E02000383,U
E01001873,E02000381,E09000013,Hammersmith and Fulham,E02000381,U
E01001875,E02000372,E09000013,Hammersmith and Fulham,E02000372,U
E01001876,E02000372,E09000013,Hammersmith and Fulham,E02000372,U
E01001877,E02000372,E09000013,Hammersmith and Fulham,E02000372,U
E01001878,E02000372,E09000013,Hammersmith and Fulham,E02000372,U
E01001879,E02000390,E09000013,Hammersmith and Fulham,E02000390,U
E01001880,E02000388,E09000013,Hammersmith and Fulham,E02000388,U
E01001881,E02000388,E09000013,Hammersmith and Fulham,E02000388,U
E01001882,E02000388,E09000013,Hammersmith and Fulham,E02000388,U
E01001883,E02000388,E09000013,Hammersmith and Fulham,E02000388,U
E01001884,E02000388,E09000013,Hammersmith and Fulham,E02000388,U
E01001885,E02000386,E09000013,Hammersmith and Fulham,E02000386,U
E01001886,E02000387,E09000013,Hammersmith and Fulham,E02000387,U
E01001887,E02000387,E09000013,Hammersmith and Fulham,E02000387,U
E01001888,E02000389,E09000013,Hammersmith and Fulham,E02000389,U
E01001889,E02000385,E09000013,Hammersmith and Fulham,E02000385,U
E01001890,E02000387,E09000013,Hammersmith and Fulham,E02000387,U
E01001891,E02000389,E09000013,Hammersmith and Fulham,E02000389,U
E01001892,E02000387,E09000013,Hammersmith and Fulham,E02000387,U
E01001893,E02000384,E09000013,Hammersmith and Fulham,E02000384,U
E01001894,E02000384,E09000013,Hammersmith and Fulham,E02000384,U
E01001895,E02000380,E09000013,Hammersmith and Fulham,E02000380,U
E01001896,E02000380,E09000013,Hammersmith and Fulham,E02000380,U
E01001897,E02000380,E09000013,Hammersmith and Fulham,E02000380,U
E01001898,E02000384,E09000013,Hammersmith and Fulham,E02000384,U
E01001899,E02000384,E09000013,Hammersmith and Fulham,E02000384,U
E01001900,E02000384,E09000013,Hammersmith and Fulham,E02000384,U
E01001901,E02000390,E09000013,Hammersmith and Fulham,E02000390,U
E01001902,E02000390,E09000013,Hammersmith and Fulham,E02000390,U
E01001903,E02000390,E09000013,Hammersmith and Fulham,E02000390,U
E01001904,E02000393,E09000013,Hammersmith and Fulham,E02000393,U
E01001905,E02000393,E09000013,Hammersmith and Fulham,E02000393,U
E01001906,E02000393,E09000013,Hammersmith and Fulham,E02000393,U
E01001907,E02000393,E09000013,Hammersmith and Fulham,E02000393,U
E01001908,E02000386,E09000013,Hammersmith and Fulham,E02000386,U
E01001909,E02000386,E09000013,Hammersmith and Fulham,E02000386,U
E01001910,E02000385,E09000013,Hammersmith and Fulham,E02000385,U
E01001911,E02000386,E09000013,Hammersmith and Fulham,E02000386,U
E01001912,E02000386,E09000013,Hammersmith and Fulham,E02000386,U
E01001913,E02000385,E09000013,Hammersmith and Fulham,E02000385,U
E01001914,E02000385,E09000013,Hammersmith and Fulham,E02000385,U
E01001915,E02000395,E09000013,Hammersmith and Fulham,E02000395,U
E01001916,E02000395,E09000013,Hammersmith and Fulham,E02000395,U
E01001917,E02000389,E09000013,Hammersmith and Fulham,E02000389,U
E01001918,E02000389,E09000013,Hammersmith and Fulham,E02000389,U
E01001919,E02000389,E09000013,Hammersmith and Fulham,E02000389,U
E01001920,E02000391,E09000013,Hammersmith and Fulham,E02000391,U
E01001921,E02000391,E09000013,Hammersmith and Fulham,E02000391,U
E01001922,E02000391,E09000013,Hammersmith and Fulham,E02000391,U
E01001923,E02000391,E09000013,Hammersmith and Fulham,E02000391,U
E01001924,E02000391,E09000013,Hammersmith and Fulham,E02000391,U
E01001925,E02000396,E09000013,Hammersmith and Fulham,E02000396,U
E01001926,E02000395,E09000013,Hammersmith and Fulham,E02000395,U
E01001927,E02000379,E09000013,Hammersmith and Fulham,E02000379,U
E01001928,E02000382,E09000013,Hammersmith and Fulham,E02000382,U
E01001929,E02000380,E09000013,Hammersmith and Fulham,E02000380,U
E01001930,E02000379,E09000013,Hammersmith and Fulham,E02000379,U
E01001931,E02000382,E09000013,Hammersmith and Fulham,E02000382,U
E01001932,E02000382,E09000013,Hammersmith and Fulham,E02000382,U
E01001933,E02000382,E09000013,Hammersmith and Fulham,E02000382,U
E01001934,E02000396,E09000013,Hammersmith and Fulham,E02000396,U
E01001935,E02000394,E09000013,Hammersmith and Fulham,E02000394,U
E01001937,E02000396,E09000013,Hammersmith and Fulham,E02000396,U
E01001938,E02000396,E09000013,Hammersmith and Fulham,E02000396,U
E01001940,E02000376,E09000013,Hammersmith and Fulham,E02000376,U
E01001941,E02000376,E09000013,Hammersmith and Fulham,E02000376,U
E01001942,E02000376,E09000013,Hammersmith and Fulham,E02000376,U
E01001943,E02000375,E09000013,Hammersmith and Fulham,E02000375,U
E01001944,E02000375,E09000013,Hammersmith and Fulham,E02000375,U
E01001945,E02000375,E09000013,Hammersmith and Fulham,E02000375,U
E01001946,E02000375,E09000013,Hammersmith and Fulham,E02000375,U
E01001947,E02000392,E09000013,Hammersmith and Fulham,E02000392,U
E01001948,E02000392,E09000013,Hammersmith and Fulham,E02000392,U
E01001949,E02000392,E09000013,Hammersmith and Fulham,E02000392,U
E01001950,E02000392,E09000013,Hammersmith and Fulham,E02000392,U
E01001951,E02000392,E09000013,Hammersmith and Fulham,E02000392,U
E01001952,E02000395,E09000013,Hammersmith and Fulham,E02000395,U
E01001953,E02000392,E09000013,Hammersmith and Fulham,E02000392,U
E01001954,E02000374,E09000013,Hammersmith and Fulham,E02000374,U
E01001955,E02000373,E09000013,Hammersmith and Fulham,E02000373,U
E01001956,E02000374,E09000013,Hammersmith and Fulham,E02000374,U
E01001957,E02000373,E09000013,Hammersmith and Fulham,E02000373,U
E01001958,E02000373,E09000013,Hammersmith and Fulham,E02000373,U
E01001959,E02000374,E09000013,Hammersmith and Fulham,E02000374,U
E01001960,E02000374,E09000013,Hammersmith and Fulham,E02000374,U
E01001961,E02000373,E09000013,Hammersmith and Fulham,E02000373,U
E01001962,E02000400,E09000014,Haringey,E02000400,U
E01001963,E02000405,E09000014,Haringey,E02000405,U
E01001964,E02000405,E09000014,Haringey,E02000405,U
E01001965,E02000405,E09000014,Haringey,E02000405,U
E01001966,E02000405,E09000014,Haringey,E02000405,U
E01001967,E02000410,E09000014,Haringey,E02000410,U
E01001968,E02000410,E09000014,Haringey,E02000410,U
E01001969,E02000397,E09000014,Haringey,E02000397,U
E01001970,E02000400,E09000014,Haringey,E02000400,U
E01001971,E02000397,E09000014,Haringey,E02000397,U
E01001972,E02000400,E09000014,Haringey,E02000400,U
E01001973,E02000400,E09000014,Haringey,E02000400,U
E01001974,E02000397,E09000014,Haringey,E02000397,U
E01001975,E02000397,E09000014,Haringey,E02000397,U
E01001976,E02000407,E09000014,Haringey,E02000407,U
E01001977,E02000407,E09000014,Haringey,E02000407,U
E01001978,E02000407,E09000014,Haringey,E02000407,U
E01001979,E02000407,E09000014,Haringey,E02000407,U
E01001980,E02000414,E09000014,Haringey,E02000414,U
E01001981,E02000414,E09000014,Haringey,E02000414,U
E01001982,E02000414,E09000014,Haringey,E02000414,U
E01001983,E02000414,E09000014,Haringey,E02000414,U
E01001984,E02000429,E09000014,Haringey,E02000429,U
E01001985,E02000429,E09000014,Haringey,E02000429,U
E01001986,E02000430,E09000014,Haringey,E02000430,U
E01001987,E02000429,E09000014,Haringey,E02000429,U
E01001988,E02000430,E09000014,Haringey,E02000430,U
E01001989,E02000429,E09000014,Haringey,E02000429,U
E01001990,E02000430,E09000014,Haringey,E02000430,U
E01001991,E02000413,E09000014,Haringey,E02000413,U
E01001992,E02000413,E09000014,Haringey,E02000413,U
E01001993,E02000413,E09000014,Haringey,E02000413,U
E01001994,E02000426,E09000014,Haringey,E02000426,U
E01001995,E02000413,E09000014,Haringey,E02000413,U
E01001996,E02000410,E09000014,Haringey,E02000410,U
E01001997,E02000410,E09000014,Haringey,E02000410,U
E01001998,E02000419,E09000014,Haringey,E02000419,U
E01001999,E02000419,E09000014,Haringey,E02000419,U
E01002000,E02000427,E09000014,Haringey,E02000427,U
E01002001,E02000427,E09000014,Haringey,E02000427,U
E01002002,E02000427,E09000014,Haringey,E02000427,U
E01002003,E02000419,E09000014,Haringey,E02000419,U
E01002004,E02000419,E09000014,Haringey,E02000419,U
E01002005,E02000431,E09000014,Haringey,E02000431,U
E01002006,E02000431,E09000014,Haringey,E02000431,U
E01002007,E02000431,E09000014,Haringey,E02000431,U
E01002008,E02000426,E09000014,Haringey,E02000426,U
E01002009,E02000431,E09000014,Haringey,E02000431,U
E01002010,E02000426,E09000014,Haringey,E02000426,U
E01002011,E02000426,E09000014,Haringey,E02000426,U
E01002013,E02000418,E09000014,Haringey,E02000418,U
E01002014,E02000416,E09000014,Haringey,E02000416,U
E01002015,E02000416,E09000014,Haringey,E02000416,U
E01002016,E02000424,E09000014,Haringey,E02000424,U
E01002017,E02000424,E09000014,Haringey,E02000424,U
E01002018,E02000416,E09000014,Haringey,E02000416,U
E01002019,E02000418,E09000014,Haringey,E02000418,U
E01002020,E02000417,E09000014,Haringey,E02000417,U
E01002021,E02000418,E09000014,Haringey,E02000418,U
E01002022,E02000417,E09000014,Haringey,E02000417,U
E01002023,E02000417,E09000014,Haringey,E02000417,U
E01002024,E02000418,E09000014,Haringey,E02000418,U
E01002025,E02000417,E09000014,Haringey,E02000417,U
E01002026,E02000412,E09000014,Haringey,E02000412,U
E01002027,E02000406,E09000014,Haringey,E02000406,U
E01002028,E02000406,E09000014,Haringey,E02000406,U
E01002029,E02000412,E09000014,Haringey,E02000412,U
E01002030,E02000412,E09000014,Haringey,E02000412,U
E01002031,E02000412,E09000014,Haringey,E02000412,U
E01002032,E02000406,E09000014,Haringey,E02000406,U
E01002033,E02000406,E09000014,Haringey,E02000406,U
E01002034,E02006794,E09000014,Haringey,E02006794,U
E01002036,E02000398,E09000014,Haringey,E02000398,U
E01002037,E02000398,E09000014,Haringey,E02000398,U
E01002038,E02006794,E09000014,Haringey,E02006794,U
E01002039,E02000398,E09000014,Haringey,E02000398,U
E01002040,E02000398,E09000014,Haringey,E02000398,U
E01002041,E02006794,E09000014,Haringey,E02006794,U
E01002042,E02000423,E09000014,Haringey,E02000423,U
E01002043,E02000422,E09000014,Haringey,E02000422,U
E01002044,E02000423,E09000014,Haringey,E02000423,U
E01002045,E02000422,E09000014,Haringey,E02000422,U
E01002046,E02000422,E09000014,Haringey,E02000422,U
E01002047,E02000423,E09000014,Haringey,E02000423,U
E01002048,E02000423,E09000014,Haringey,E02000423,U
E01002049,E02000422,E09000014,Haringey,E02000422,U
E01002050,E02000425,E09000014,Haringey,E02000425,U
E01002051,E02000425,E09000014,Haringey,E02000425,U
E01002052,E02000425,E09000014,Haringey,E02000425,U
E01002053,E02000428,E09000014,Haringey,E02000428,U
E01002054,E02000428,E09000014,Haringey,E02000428,U
E01002055,E02000425,E09000014,Haringey,E02000425,U
E01002056,E02000428,E09000014,Haringey,E02000428,U
E01002057,E02000428,E09000014,Haringey,E02000428,U
E01002058,E02000427,E09000014,Haringey,E02000427,U
E01002059,E02000424,E09000014,Haringey,E02000424,U
E01002060,E02000424,E09000014,Haringey,E02000424,U
E01002061,E02000432,E09000014,Haringey,E02000432,U
E01002062,E02000430,E09000014,Haringey,E02000430,U
E01002063,E02000432,E09000014,Haringey,E02000432,U
E01002064,E02000432,E09000014,Haringey,E02000432,U
E01002065,E02000432,E09000014,Haringey,E02000432,U
E01002066,E02000421,E09000014,Haringey,E02000421,U
E01002067,E02000420,E09000014,Haringey,E02000420,U
E01002068,E02000421,E09000014,Haringey,E02000421,U
E01002069,E02000420,E09000014,Haringey,E02000420,U
E01002070,E02000420,E09000014,Haringey,E02000420,U
E01002071,E02000421,E09000014,Haringey,E02000421,U
E01002072,E02000421,E09000014,Haringey,E02000421,U
E01002073,E02000420,E09000014,Haringey,E02000420,U
E01002074,E02000408,E09000014,Haringey,E02000408,U
E01002075,E02000411,E09000014,Haringey,E02000411,U
E01002076,E02000411,E09000014,Haringey,E02000411,U
E01002077,E02000408,E09000014,Haringey,E02000408,U
E01002078,E02000411,E09000014,Haringey,E02000411,U
E01002079,E02000408,E09000014,Haringey,E02000408,U
E01002081,E02000408,E09000014,Haringey,E02000408,U
E01002082,E02000409,E09000014,Haringey,E02000409,U
E01002083,E02000415,E09000014,Haringey,E02000415,U
E01002084,E02000415,E09000014,Haringey,E02000415,U
E01002085,E02000415,E09000014,Haringey,E02000415,U
E01002086,E02000409,E09000014,Haringey,E02000409,U
E01002087,E02000415,E09000014,Haringey,E02000415,U
E01002088,E02000409,E09000014,Haringey,E02000409,U
E01002089,E02000409,E09000014,Haringey,E02000409,U
E01002090,E02000401,E09000014,Haringey,E02000401,U
E01002091,E02000402,E09000014,Haringey,E02000402,U
E01002092,E02000402,E09000014,Haringey,E02000402,U
E01002093,E02000401,E09000014,Haringey,E02000401,U
E01002094,E02000402,E09000014,Haringey,E02000402,U
E01002095,E02000402,E09000014,Haringey,E02000402,U
E01002096,E02000401,E09000014,Haringey,E02000401,U
E01002097,E02000401,E09000014,Haringey,E02000401,U
E01002098,E02000403,E09000014,Haringey,E02000403,U
E01002099,E02000404,E09000014,Haringey,E02000404,U
E01002100,E02000404,E09000014,Haringey,E02000404,U
E01002101,E02000403,E09000014,Haringey,E02000403,U
E01002102,E02000403,E09000014,Haringey,E02000403,U
E01002103,E02000404,E09000014,Haringey,E02000404,U
E01002104,E02000404,E09000014,Haringey,E02000404,U
