lsoa,direction,TV_alpha0_alpha5
E01004653,alightings,0.0005264737304470139
E01004654,alightings,0.00279652545929672
E01004656,alightings,0.00043251830435877213
E01004657,alightings,7.73962595590305e-05
E01004658,alightings,0.0003312932487674427
E01004660,alightings,0.001073002613325527
E01004661,alightings,0.0002638514993239518
E01004662,alightings,0.0003919081917837992
E01004668,alightings,0.001895935957779602
E01004675,alightings,0.00011802954140843465
E01004676,alightings,0.0013975446293294103
E01004677,alightings,0.1286851354928091
E01004678,alightings,0.013946270380001749
E01004679,alightings,0.00022360250323891695
E01004680,alightings,0.0008090070221663053
E01004681,alightings,0.0001468257113526962
E01004682,alightings,0.0006086366166461596
E01004683,alightings,0.0066919955972543415
E01004684,alightings,0.00021217127537081788
E01004686,alightings,0.00028456446364254315
E01004691,alightings,0.00018492722599180956
E01004693,alightings,0.015358152265007457
E01004694,alightings,0.0017888030390413073
E01004695,alightings,0.00045943082945724576
E01004698,alightings,0.0032772957838253856
E01004699,alightings,0.0003569289260806157
E01004701,alightings,0.030526371671780093
E01004702,alightings,0.0017135825338693718
E01004703,alightings,0.001677395772841341
E01004705,alightings,0.0011357043827577554
E01004708,alightings,0.0025303794442622716
E01004710,alightings,0.0010633398476468984
E01004711,alightings,0.00603398862291404
E01004712,alightings,0.004123376200776805
E01004713,alightings,0.006979032632447143
E01004714,alightings,0.0002272826723184163
E01004715,alightings,0.0004453972387702533
E01004716,alightings,0.001013439861332045
E01004720,alightings,0.0049562848388422145
E01004721,alightings,0.0003709490098543711
E01004723,alightings,0.001887952870529641
E01004725,alightings,0.00074109807516536
E01004726,alightings,0.0002957256820318758
E01004727,alightings,4.7485464590842465e-05
E01004728,alightings,0.000317322046468775
E01004730,alightings,0.0012161460458987097
E01004731,alightings,0.00017672563578588073
E01004733,alightings,0.00023664713434965118
E01004734,alightings,5.946173032598829e-05
E01004735,alightings,8.997022564581104e-05
E01004736,alightings,6.343143419739773e-05
E01004741,alightings,0.00014791798930584424
E01004742,alightings,0.0018264882936511009
E01004743,alightings,0.0010898307660401904
E01004744,alightings,0.0006083944887497778
E01004747,alightings,0.006980782058640882
E01004749,alightings,0.001954671349546344
E01004750,alightings,1.3835884521838822e-05
E01004751,alightings,0.009214270448836222
E01004753,alightings,0.0006068222043889571
E01004755,alightings,8.254836675564191e-05
E01004757,alightings,0.0223154278916187
E01004760,alightings,0.0042608054010482175
E01004761,alightings,0.00018173443195372953
E01004763,alightings,0.00043902737072196163
E01004765,alightings,0.0008416658466380202
E01032512,alightings,0.00011478715464086856
E01032513,alightings,0.0017057582039284268
E01032562,alightings,0.007944238206367171
E01032563,alightings,0.0024363034294461296
E01032564,alightings,0.0029998412074967126
E01032565,alightings,0.00774677101930727
E01032566,alightings,0.0016678657832094432
E01032567,alightings,0.001667147284997484
E01032568,alightings,0.005398625580781689
E01032569,alightings,0.0030844613160525823
E01032570,alightings,0.0026142331254810887
E01032572,alightings,0.0006136674060390345
E01032573,alightings,0.00043940237321701847
E01032574,alightings,0.0009555192311804662
E01032577,alightings,0.01359501946140277
E01032579,alightings,0.00018793672209013734
E01032580,alightings,0.0004897950980261783
E01032581,alightings,0.0027683830847915094
E01032582,alightings,1.6286886998427303e-05
E01032583,alightings,0.0006079249375354695
E01032623,alightings,0.028979851090189187
E01032639,alightings,0.0001171444314685844
E01032640,alightings,0.0005949156556919
E01032719,alightings,0.0008342870879942965
E01032739,alightings,3.395717796942201e-05
E01032740,alightings,0.00022598393902084016
E01032741,alightings,0.00015735394340350717
E01032742,alightings,0.0038060339951021555
E01032743,alightings,0.007983715590644034
E01032744,alightings,0.00014007742858379325
E01032764,alightings,0.00023116811910521735
E01032765,alightings,0.006181612613616015
E01032767,alightings,0.000508563317175518
E01032769,alightings,0.0004308388861629436
E01032771,alightings,0.0004648808169482096
E01032777,alightings,0.0019493000820941329
E01032780,alightings,0.0008402051915049236
E01032781,alightings,0.0005358929845062626
E01032783,alightings,0.00023423919507494504
E01032786,alightings,0.0005896716029530544
E01032788,alightings,0.001718853911156657
E01032789,alightings,0.004883261816252707
E01033081,alightings,0.00043230111041156266
E01033082,alightings,9.306088037234477e-05
E01033083,alightings,0.00043091924233009516
E01033084,alightings,1.691865477864579e-05
E01033098,alightings,0.00030701748395463486
E01033099,alightings,0.0030086876996828407
E01033100,alightings,8.495281500874485e-05
E01033132,alightings,0.0002863011643266801
E01033133,alightings,0.0013823767593710268
E01033146,alightings,0.0016104886108062651
E01033148,alightings,0.002955732105415061
E01033150,alightings,0.0007703097922031321
E01033151,alightings,0.00425119593078345
E01033320,alightings,0.0015540346480033894
E01033322,alightings,0.005040884870815592
E01033324,alightings,0.01332556189252816
E01033327,alightings,2.3091350619713425e-05
E01033341,alightings,0.001969870344983112
E01033455,alightings,0.0025971797181531626
E01033456,alightings,0.000800799555719861
E01033463,alightings,0.0013383031761754934
E01033486,alightings,0.0009756203542431167
E01033488,alightings,0.00018606579580990123
E01033489,alightings,0.007213015575474587
E01033490,alightings,0.00018030607489575602
E01033491,alightings,0.00018772162300496388
E01033569,alightings,0.0036890413464375827
E01033570,alightings,0.004925702154310318
E01033571,alightings,0.002710664829705473
E01033579,alightings,0.0003518727264414552
E01033581,alightings,0.006004672881213888
E01033582,alightings,0.0025782574334285253
E01033584,alightings,0.0035251517876834044
E01033587,alightings,0.023376766444982586
E01033589,alightings,9.92446720743485e-05
E01033591,alightings,0.00037042174497473073
E01033593,alightings,0.000454340459986346
E01033594,alightings,0.0001146539687391986
E01033598,alightings,0.00024615108895254423
E01033601,alightings,0.0006076753358069886
E01033604,alightings,0.00012581908706974822
E01033699,alightings,9.678078470232659e-05
E01033700,alightings,5.3145342932163454e-05
E01033702,alightings,0.0058959400993630695
E01033703,alightings,0.0009516762138595085
E01033704,alightings,9.981723932858341e-05
E01033705,alightings,0.000527719871890261
E01033706,alightings,0.00010942573310083374
E01033708,alightings,5.442200598051159e-05
E01033709,alightings,0.0006513993772530607
E01033711,alightings,0.00044952557745401157
E01033712,alightings,0.0028800153121601875
E01033713,alightings,0.00012833936956484248
E01033727,alightings,0.001094939021041584
E01033729,alightings,0.0034641611545890797
E01033732,alightings,0.00020613265460370548
E01033735,alightings,0.00034466920836632775
E01033737,alightings,0.0001430573091101927
E01033738,alightings,0.00038777896064171686
E01033740,alightings,0.0009460128972077019
E01033741,alightings,0.00020390967796703847
E01033742,alightings,0.0045839923539539125
E01033743,alightings,0.00014395063453916807
E01033744,alightings,0.001275198584974984
E01033745,alightings,0.010028942606922202
E01033746,alightings,0.009823566014110673
E01033784,alightings,0.002994521174142731
E01033785,alightings,0.0012227945533205345
E01033786,alightings,0.0035540022703814834
E01033788,alightings,0.0003645555248998802
E01033790,alightings,0.002663279259196362
E01033791,alightings,0.0006239457499853018
E01033792,alightings,0.021765924417475976
E01033862,alightings,0.0013635088382684141
E01033865,alightings,0.0008185262730597341
E01033866,alightings,0.00022353309926894434
E01033867,alightings,0.010900928194097185
E01033868,alightings,0.0007513480796813509
E01033869,alightings,0.007878743810544734
E01033872,alightings,0.0006805549122058426
E01033873,alightings,2.814471457061223e-05
E01033874,alightings,0.0013392802381888861
E01033875,alightings,0.0030455562991585526
E01033876,alightings,0.0024690690724802023
E01033879,alightings,0.00040686405173319086
E01033880,alightings,6.203924974249888e-05
E01033883,alightings,0.0004015224370337669
E01033884,alightings,6.98056285117802e-05
E01033885,alightings,0.0001918713129269356
E01033911,alightings,0.004260165027290497
E01033916,alightings,0.0005329557255250155
E01033918,alightings,0.0011120741640031626
E01033922,alightings,0.0007913851896392567
E01033923,alightings,0.011888640631878923
E01033924,alightings,0.005030395064564942
E01033925,alightings,0.0003985198761326561
E01033926,alightings,0.0016802894741675225
E01033927,alightings,0.00015412616941390799
E01033929,alightings,0.0011195091571400398
E01033930,alightings,0.0037677968574730486
E01033931,alightings,0.00010632038284885204
E01033934,alightings,0.0010822516263447202
E01033936,alightings,0.00010891261226979483
E01033937,alightings,0.0002826731809462494
E01033938,alightings,0.00039986248202663455
E01033939,alightings,0.0038617906881912205
E01033940,alightings,0.0024546613551074906
E01033941,alightings,0.00025228591432295533
E01033942,alightings,0.003221211489656247
E01033943,alightings,0.0009797070637371712
E01033944,alightings,0.00013044936619882423
E01034026,alightings,0.00029139115317808393
E01034027,alightings,0.00029765902891190567
E01034028,alightings,0.0032380584890708075
E01034029,alightings,0.002252949454005472
E01034030,alightings,8.069163560086028e-05
E01034032,alightings,0.0009513618128006287
E01034033,alightings,0.0022347913016805116
E01034034,alightings,0.0006440463206938221
E01034036,alightings,0.0013322224722217113
E01034037,alightings,2.9130090660626617e-05
E01034038,alightings,0.00036443307604927517
E01034039,alightings,0.00035595437227515576
E01034040,alightings,5.9400129652853104e-05
E01034042,alightings,0.0011760720557854052
E01034044,alightings,0.00016605327848207474
E01034045,alightings,0.008103610334719322
E01034046,alightings,0.00018813492647905283
E01034140,alightings,0.00018680375586082882
E01034142,alightings,0.006253856827858166
E01034143,alightings,2.4203655405629113e-05
E01034145,alightings,0.0007168419626338053
E01034146,alightings,0.003923102043709151
E01034148,alightings,0.00014749587324809063
E01034149,alightings,6.420515261430066e-05
E01034150,alightings,3.432767140547073e-05
E01034152,alightings,0.0001514400389138335
E01034153,alightings,0.0019314636047571
E01034155,alightings,0.0002451385318713228
E01034156,alightings,0.000158731289159488
E01034173,alightings,0.00034994295350098764
E01034174,alightings,0.00033997788538479433
E01034175,alightings,0.0013122098124589395
E01034177,alightings,0.5430677488273001
E01034179,alightings,0.001562778151845841
E01034180,alightings,0.001736042109322089
E01034182,alightings,0.0013727562136317303
E01034185,alightings,0.00010506591211954932
E01034187,alightings,8.226245753193589e-05
E01034188,alightings,4.9392816243503876e-05
E01034190,alightings,0.00040984173297384767
E01034192,alightings,0.00036777037593760094
E01034198,alightings,0.00026926627115742523
E01034199,alightings,0.0009061778983554637
E01034200,alightings,0.0012216216109074674
E01034202,alightings,0.0006396698711483034
E01034203,alightings,9.15137055199093e-05
E01034204,alightings,0.003947044108398162
E01034205,alightings,0.00044458054363299173
E01034206,alightings,0.0003367497858870679
E01034208,alightings,0.004312878652862786
E01034209,alightings,0.0001402873710592465
E01034211,alightings,0.006525259134398616
E01034212,alightings,0.010368609815802291
E01034215,alightings,0.00423153491871265
E01034216,alightings,0.05404117875396135
E01034218,alightings,0.009596020326110033
E01034219,alightings,9.749046397072316e-05
E01034220,alightings,5.659464373375823e-05
E01034221,alightings,0.0010012064372760488
E01034222,alightings,0.019832055674777038
E01034223,alightings,0.0009953092385995487
E01034224,alightings,0.0005752326760604639
E01034225,alightings,0.002256775501456659
E01034227,alightings,0.004859720810804438
E01034229,alightings,0.00493692489633623
E01034230,alightings,0.001062265781167475
E01034383,alightings,3.242014836625241e-05
E01034384,alightings,0.0017351770628927002
E01034385,alightings,0.00013871451436556085
E01034386,alightings,0.00011250718753186024
E01034388,alightings,0.0012652423981207557
E01034391,alightings,0.010774847450174123
E01034392,alightings,0.0023702119353380354
E01034394,alightings,2.5366360188012636e-05
E01034395,alightings,0.000934965827606586
E01034470,alightings,0.0018456415016920662
E01034471,alightings,0.00020076972769127654
E01034473,alightings,6.532812751486837e-05
E01034474,alightings,0.000423820259519047
E01034475,alightings,0.00029721305302736137
E01034476,alightings,0.0006973989941671402
E01034477,alightings,0.0007712418045469651
E01034478,alightings,0.0009041443804611567
E01034479,alightings,0.0014314207730969505
E01034481,alightings,0.002201376061123084
E01034482,alightings,8.50758704777372e-05
E01034483,alightings,0.0020511491888295717
